Club,Player,Market Value (€)
AS Saint-Étienne,Gautier Larsonneur,4000000.0
AS Saint-Étienne,Etienne Green,700000.0
AS Saint-Étienne,Matthieu Dreyer,150000.0
AS Saint-Étienne,Boubacar Fall,100000.0
AS Saint-Étienne,Issiaka Touré,0.0
AS Saint-Étienne,Saïdou Sow,2500000.0
AS Saint-Étienne,Dylan Batubinsika,2000000.0
AS Saint-Étienne,Mickaël Nade,1500000.0
AS Saint-Étienne,Anthony Briançon,1500000.0
AS Saint-Étienne,Beres Owusu,0.0
AS Saint-Étienne,Niels Nkounkou,7500000.0
AS Saint-Étienne,Léo Pétrot,1000000.0
AS Saint-Étienne,Mahmoud Bentayg,400000.0
AS Saint-Étienne,Darling Bladi,50000.0
AS Saint-Étienne,Yvann Maçon,2000000.0
AS Saint-Étienne,Dennis Appiah,1000000.0
AS Saint-Étienne,Bryan Nokoue,100000.0
AS Saint-Étienne,Lamine Fomba,1200000.0
AS Saint-Étienne,Thomas Monconduit,400000.0
AS Saint-Étienne,Benjamin Bouchouari,2500000.0
AS Saint-Étienne,Aïmen Moueffek,2000000.0
AS Saint-Étienne,Florian Tardieu,1000000.0
AS Saint-Étienne,Mathis Amougou,300000.0
AS Saint-Étienne,Dylan Chambost,2000000.0
AS Saint-Étienne,Victor Lobry,700000.0
AS Saint-Étienne,Karim Cissé,150000.0
AS Saint-Étienne,Cheikh Fall,50000.0
AS Saint-Étienne,Antoine Gauthier,50000.0
AS Saint-Étienne,Nathanaël Mbuku,2000000.0
AS Saint-Étienne,Maxence Rivera,300000.0
AS Saint-Étienne,Mathieu Cafaro,2500000.0
AS Saint-Étienne,Stéphane Diarra,1200000.0
AS Saint-Étienne,El Hadji Dieye,150000.0
AS Saint-Étienne,Ibrahim Sissoko,2500000.0
AS Saint-Étienne,Irvin Cardona,2500000.0
AS Saint-Étienne,Ibrahima Wadji,1000000.0
AS Saint-Étienne,Gaëtan Charbonnier,200000.0
AS Saint-Étienne,Jibril Othman,0.0
AS Saint-Étienne,Enzo Mayilla,0.0
Angers SCO,Yahia Fofana,3500000.0
Angers SCO,Melvin Zinga,150000.0
Angers SCO,Eliot Pasture,0.0
Angers SCO,Oumar Pona,0.0
Angers SCO,Cédric Hountondji,1800000.0
Angers SCO,Jordan Lefort,1000000.0
Angers SCO,Ousmane Camara,600000.0
Angers SCO,Abdoulaye Bamba,400000.0
Angers SCO,Marius Courcoul,50000.0
Angers SCO,Yacine Gaya,50000.0
Angers SCO,Demba N'Diaye,0.0
Angers SCO,Florent Hanin,350000.0
Angers SCO,Yan Valery,2000000.0
Angers SCO,Lilian Raolisoa,800000.0
Angers SCO,Halid Sabanovic,250000.0
Angers SCO,Batista Mendy,9500000.0
Angers SCO,Zinédine Ould Khaled,400000.0
Angers SCO,Joseph Lopy,500000.0
Angers SCO,Pierrick Capelle,250000.0
Angers SCO,Yassin Belkhdim,100000.0
Angers SCO,Noah Ndeke,0.0
Angers SCO,Himad Abdelli,4000000.0
Angers SCO,Jean-Mattéo Bahoya,7500000.0
Angers SCO,Farid El Melali,1500000.0
Angers SCO,Zinedine Ferhat,1500000.0
Angers SCO,Justin-Noël Kalumba,800000.0
Angers SCO,Noah Fatar,400000.0
Angers SCO,Loïs Diony,2000000.0
Angers SCO,Ibrahima Niane,1000000.0
Angers SCO,Estéban Lepaul,800000.0
