Club,Player,Market Value (€)
CR Flamengo,Santos,3000000.0
CR Flamengo,Diego Alves,2000000.0
CR Flamengo,Hugo Souza,500000.0
CR Flamengo,Kauã Santos,0.0
CR Flamengo,Bruno Guimarães,0.0
CR Flamengo,Matheus Cunha,0.0
CR Flamengo,João Fernando,0.0
CR Flamengo,Pablo,8000000.0
CR Flamengo,David Luiz,6000000.0
CR Flamengo,Rodrigo Caio,5500000.0
CR Flamengo,Léo Pereira,5000000.0
CR Flamengo,Gustavo Henrique,2400000.0
CR Flamengo,Fabrício Bruno,1000000.0
CR Flamengo,Patrick,100000.0
CR Flamengo,Kayque Campos,0.0
CR Flamengo,Iago Teodoro,0.0
CR Flamengo,Cleiton,0.0
CR Flamengo,Gabriel Noga,0.0
CR Flamengo,Diegão,0.0
CR Flamengo,Ayrton Lucas,6000000.0
CR Flamengo,Filipe Luís,2000000.0
CR Flamengo,Renê,1600000.0
CR Flamengo,Ramon,100000.0
CR Flamengo,Richard,0.0
CR Flamengo,Zé Welinton,0.0
CR Flamengo,Marcos Paulo,0.0
CR Flamengo,Guillermo Varela,1500000.0
CR Flamengo,Rodinei,1300000.0
CR Flamengo,Mauricio Isla,950000.0
CR Flamengo,Matheuzinho,900000.0
CR Flamengo,Wesley,0.0
CR Flamengo,Erick Pulgar,12500000.0
CR Flamengo,Willian Arão,5000000.0
CR Flamengo,Thiago Maia,3200000.0
CR Flamengo,Daniel Cabral,0.0
CR Flamengo,Igor Jesus,0.0
CR Flamengo,Arturo Vidal,8000000.0
CR Flamengo,Victor Hugo,0.0
CR Flamengo,João Gomes,0.0
CR Flamengo,Giorgian de Arrascaeta,15000000.0
CR Flamengo,Andreas Pereira,10000000.0
CR Flamengo,Everton Ribeiro,6500000.0
CR Flamengo,Diego,2000000.0
CR Flamengo,Yuri,0.0
CR Flamengo,Kayke David,0.0
CR Flamengo,Matheus França,0.0
CR Flamengo,Everton,25000000.0
CR Flamengo,Bruno Henrique,5200000.0
CR Flamengo,Vitinho,4500000.0
CR Flamengo,Lázaro,1800000.0
CR Flamengo,Werton,0.0
CR Flamengo,Petterson,0.0
CR Flamengo,Marinho,2500000.0
CR Flamengo,Thiaguinho,900000.0
CR Flamengo,Pedrinho,0.0
CR Flamengo,André Luiz,0.0
CR Flamengo,Matheus Gonçalves,0.0
CR Flamengo,Gabriel Barbosa,20000000.0
CR Flamengo,Pedro,12000000.0
CR Flamengo,Ryan Luka,0.0
CR Flamengo,Mateusão,0.0
Sport Club Corinthians Paulista,Cássio,2400000.0
Sport Club Corinthians Paulista,Ivan,2000000.0
Sport Club Corinthians Paulista,Matheus Donelli,500000.0
Sport Club Corinthians Paulista,Carlos Miguel,50000.0
Sport Club Corinthians Paulista,Fabián Balbuena,8000000.0
Sport Club Corinthians Paulista,Robson Bambu,6000000.0
Sport Club Corinthians Paulista,Gil,3500000.0
Sport Club Corinthians Paulista,Bruno Méndez,1800000.0
Sport Club Corinthians Paulista,João Victor,800000.0
Sport Club Corinthians Paulista,Bruno Melo,750000.0
Sport Club Corinthians Paulista,Lucas Belezi,0.0
Sport Club Corinthians Paulista,Robert Renan,0.0
Sport Club Corinthians Paulista,Raul Gustavo,0.0
Sport Club Corinthians Paulista,Lucas Piton,6000000.0
Sport Club Corinthians Paulista,Fábio Santos,1000000.0
Sport Club Corinthians Paulista,Reginaldo,0.0
Sport Club Corinthians Paulista,Guilherme Biro,0.0
Sport Club Corinthians Paulista,Fagner,4000000.0
Sport Club Corinthians Paulista,João Pedro,900000.0
Sport Club Corinthians Paulista,Rafael Ramos,400000.0
Sport Club Corinthians Paulista,Léo Mana,0.0
Sport Club Corinthians Paulista,Fausto Vera,9000000.0
Sport Club Corinthians Paulista,Víctor Cantillo,3500000.0
Sport Club Corinthians Paulista,Gabriel,3200000.0
Sport Club Corinthians Paulista,Roni,800000.0
Sport Club Corinthians Paulista,Xavier,800000.0
Sport Club Corinthians Paulista,Paulinho,11000000.0
Sport Club Corinthians Paulista,Renato Augusto,5500000.0
Sport Club Corinthians Paulista,Maycon,4500000.0
Sport Club Corinthians Paulista,Ramiro,2800000.0
Sport Club Corinthians Paulista,Breno Bidon,0.0
Sport Club Corinthians Paulista,Du Queiroz,0.0
Sport Club Corinthians Paulista,Giuliano,0.0
Sport Club Corinthians Paulista,Luan,6500000.0
Sport Club Corinthians Paulista,Giuliano,6500000.0
Sport Club Corinthians Paulista,Mateus Vital,3200000.0
Sport Club Corinthians Paulista,Matheus Araújo,0.0
Sport Club Corinthians Paulista,Willian,15000000.0
Sport Club Corinthians Paulista,Róger Guedes,9500000.0
Sport Club Corinthians Paulista,Léo Natel,1400000.0
Sport Club Corinthians Paulista,Wesley,0.0
Sport Club Corinthians Paulista,Gustavo Silva,900000.0
