Club,Player,Market Value (€)
FC Toulouse,Maxime Dupé,1200000.0
FC Toulouse,Isak Pettersson,700000.0
FC Toulouse,Thomas Himeur,150000.0
FC Toulouse,Guillaume Restes,0.0
FC Toulouse,Anthony Rouault,4000000.0
FC Toulouse,Bafodé Diakité,3000000.0
FC Toulouse,Rasmus Nicolaisen,1800000.0
FC Toulouse,Ruben Gabrielsen,600000.0
FC Toulouse,Moussa Diarra,600000.0
FC Toulouse,Logan Costa,400000.0
FC Toulouse,Kévin Keben,0.0
FC Toulouse,Issiaga Sylla,1800000.0
FC Toulouse,Tom Rapnouil,250000.0
FC Toulouse,Mikkel Desler,1800000.0
FC Toulouse,Stijn Spierings,2000000.0
FC Toulouse,Sam Sanna,400000.0
FC Toulouse,Branco van den Boomen,6000000.0
FC Toulouse,Brecht Dejaegere,1800000.0
FC Toulouse,Steve Mvoué,300000.0
FC Toulouse,Kléri Serber,250000.0
FC Toulouse,Denis Genreau,1200000.0
FC Toulouse,Naatan Skyttä,500000.0
FC Toulouse,Farès Chaïbi,50000.0
FC Toulouse,Amine Adli,12000000.0
FC Toulouse,Rafael Ratão,1800000.0
FC Toulouse,Junior Flemmings,400000.0
FC Toulouse,Nathan Ngoumou,2500000.0
FC Toulouse,Mamady Bangré,300000.0
FC Toulouse,Janis Antiste,4000000.0
FC Toulouse,Rhys Healey,3000000.0
FC Toulouse,Ado Onaiwu,1500000.0
FC Toulouse,Yanis Begraoui,600000.0
FC Toulouse,Stéphane Zobo,150000.0
Le Havre AC,Yahia Fofana,2000000.0
Le Havre AC,Mathieu Gorgelin,500000.0
Le Havre AC,Azamat Uriev,50000.0
Le Havre AC,Mohamed Koné,50000.0
Le Havre AC,Isaak Touré,5000000.0
Le Havre AC,Arouna Sangante,1000000.0
Le Havre AC,Fernand Mayembo,800000.0
Le Havre AC,Pierre Gibaud,300000.0
Le Havre AC,Umut Meraş,2100000.0
Le Havre AC,Ismaël Boura,1500000.0
Le Havre AC,Abdelwahed Wahib,500000.0
Le Havre AC,Ayman Ben Mohamed,400000.0
Le Havre AC,Memel Lasme,50000.0
Le Havre AC,Thierno Baldé,2000000.0
Le Havre AC,Woyo Coulibaly,900000.0
Le Havre AC,Saël Kumbedi,200000.0
Le Havre AC,Victor Lekhal,1500000.0
Le Havre AC,Nolan Mbemba,400000.0
Le Havre AC,Aristide Wam,250000.0
Le Havre AC,Benjamin Capron-Litique,0.0
Le Havre AC,Amir Richardson,1300000.0
Le Havre AC,Jean-Pascal Fontaine,400000.0
Le Havre AC,Yassine Kechta,50000.0
Le Havre AC,Abdoullah Ba,700000.0
Le Havre AC,Elies Mahmoud,300000.0
Le Havre AC,Alexandre Bonnet,250000.0
Le Havre AC,Himad Abdelli,1500000.0
Le Havre AC,Nabil Alioui,1000000.0
Le Havre AC,Ylan Gomes,250000.0
Le Havre AC,Amadou Samoura,50000.0
Le Havre AC,Quentin Cornette,1000000.0
Le Havre AC,Josué Casimir,200000.0
Le Havre AC,Matthis Abline,3000000.0
Le Havre AC,Pape Ibnou Ba,800000.0
Le Havre AC,Jamal Thiaré,700000.0
Le Havre AC,Khalid Boutaïb,300000.0
Nîmes Olympique,Per Kristian Bråtveit,900000.0
Nîmes Olympique,Lucas Dias,500000.0
Nîmes Olympique,Amjhad Nazih,150000.0
Nîmes Olympique,Anthony Briançon,1200000.0
Nîmes Olympique,Kelyan Guessoum,700000.0
Nîmes Olympique,Naomichi Ueda,700000.0
Nîmes Olympique,Moustapha Mbow,600000.0
Nîmes Olympique,Pablo Martínez,500000.0
Nîmes Olympique,Enzo Philibert,150000.0
Nîmes Olympique,Arthur Pontet,50000.0
Nîmes Olympique,Théo Sainte-Luce,1200000.0
Nîmes Olympique,Scotty Sadzoute,500000.0
Nîmes Olympique,Pierre Zaidan,100000.0
Nîmes Olympique,Gaëtan Paquiez,700000.0
Nîmes Olympique,Lamine Fomba,3000000.0
Nîmes Olympique,Andrés Cubas,2500000.0
Nîmes Olympique,Sidy Sarr,700000.0
Nîmes Olympique,Léon Delpech,500000.0
Nîmes Olympique,Antoine Valério,400000.0
Nîmes Olympique,Niclas Eliasson,2500000.0
Nîmes Olympique,Marowane Khalid,50000.0
