Club,Player,Market Value (€)
Real Madrid,Thibaut Courtois,60000000.0
Real Madrid,Andriy Lunin,2500000.0
Real Madrid,Luis López,300000.0
Real Madrid,Toni Fuidias,300000.0
Real Madrid,Diego Piñeiro,0.0
Real Madrid,Éder Militão,60000000.0
Real Madrid,David Alaba,55000000.0
Real Madrid,Nacho Fernández,7000000.0
Real Madrid,Jesús Vallejo,3000000.0
Real Madrid,Mario Gila,500000.0
Real Madrid,Rafa Marín,400000.0
Real Madrid,Ferland Mendy,40000000.0
Real Madrid,Miguel Gutiérrez,6000000.0
Real Madrid,Marcelo,3000000.0
Real Madrid,Daniel Carvajal,18000000.0
Real Madrid,Lucas Vázquez,12000000.0
Real Madrid,Álvaro Odriozola,12000000.0
Real Madrid,Sergio Santos,250000.0
Real Madrid,Casemiro,40000000.0
Real Madrid,Antonio Blanco,5000000.0
Real Madrid,Federico Valverde,70000000.0
Real Madrid,Eduardo Camavinga,55000000.0
Real Madrid,Toni Kroos,20000000.0
Real Madrid,Dani Ceballos,14000000.0
Real Madrid,Luka Modric,10000000.0
Real Madrid,Isco,7500000.0
Real Madrid,Vinicius Junior,100000000.0
Real Madrid,Eden Hazard,12000000.0
Real Madrid,Rodrygo,60000000.0
Real Madrid,Marco Asensio,40000000.0
Real Madrid,Gareth Bale,3000000.0
Real Madrid,Peter Federico,1000000.0
Real Madrid,Karim Benzema,30000000.0
Real Madrid,Luka Jović,16000000.0
Real Madrid,Mariano Díaz,6000000.0
Real Madrid,Juanmi Latasa,1000000.0
FC Barcelona,Marc-André ter Stegen,30000000.0
FC Barcelona,Iñaki Peña,4200000.0
FC Barcelona,Neto,3000000.0
FC Barcelona,Arnau Tenas,1500000.0
FC Barcelona,Lazar Carević,200000.0
FC Barcelona,Ronald Araujo,50000000.0
FC Barcelona,Eric García,18000000.0
FC Barcelona,Clément Lenglet,12000000.0
FC Barcelona,Gerard Piqué,5000000.0
FC Barcelona,Samuel Umtiti,2000000.0
FC Barcelona,Arnau Comas,1000000.0
FC Barcelona,Mika Mármol,800000.0
FC Barcelona,Jordi Alba,9000000.0
FC Barcelona,Alejandro Balde,4000000.0
FC Barcelona,Emerson Royal,25000000.0
FC Barcelona,Sergiño Dest,18000000.0
FC Barcelona,Óscar Mingueza,6000000.0
FC Barcelona,Dani Alves,1000000.0
FC Barcelona,Guillem Jaime,300000.0
FC Barcelona,Sergio Busquets,9000000.0
FC Barcelona,Álvaro Sanz,700000.0
FC Barcelona,Pedri,80000000.0
FC Barcelona,Frenkie de Jong,60000000.0
FC Barcelona,Gavi,60000000.0
FC Barcelona,Nico González,20000000.0
FC Barcelona,Miralem Pjanić,9500000.0
FC Barcelona,Riqui Puig,7000000.0
FC Barcelona,Sergi Roberto,6000000.0
FC Barcelona,Jandro Orellana,1500000.0
FC Barcelona,Lucas de Vega,400000.0
FC Barcelona,Philippe Coutinho,20000000.0
FC Barcelona,Ansu Fati,60000000.0
FC Barcelona,Abde Ezzalzouli,8000000.0
FC Barcelona,Estanis Pedrola,0.0
FC Barcelona,Ferran Torres,45000000.0
FC Barcelona,Ousmane Dembélé,30000000.0
FC Barcelona,Adama Traoré,20000000.0
FC Barcelona,Yusuf Demir,5000000.0
FC Barcelona,Ilias Akhomach,3000000.0
FC Barcelona,Antoine Griezmann,35000000.0
FC Barcelona,Memphis Depay,35000000.0
FC Barcelona,Pierre-Emerick Aubameyang,15000000.0
FC Barcelona,Martin Braithwaite,6000000.0
FC Barcelona,Luuk de Jong,4000000.0
FC Barcelona,Ferran Jutglà,3000000.0
FC Barcelona,Rey Manaj,1500000.0
FC Barcelona,Sergio Agüero,0.0
Atlético de Madrid,Jan Oblak,45000000.0
Atlético de Madrid,Benjamin Lecomte,5000000.0
Atlético de Madrid,Ivo Grbic,3500000.0
Atlético de Madrid,Christian Gómez,0.0
Atlético de Madrid,Alejandro Iturbe,0.0
Atlético de Madrid,Antonio Gomis,0.0
Atlético de Madrid,José María Giménez,50000000.0
Atlético de Madrid,Mario Hermoso,20000000.0
Atlético de Madrid,Stefan Savic,16000000.0
Atlético de Madrid,Nehuén Pérez,6000000.0
Atlético de Madrid,Felipe,6000000.0
Atlético de Madrid,Marco Moreno,0.0
Atlético de Madrid,Manu Lama,0.0
Atlético de Madrid,Joan Rojas,0.0
Atlético de Madrid,Fran González,0.0
Atlético de Madrid,Ibra Cámara,0.0
Atlético de Madrid,Renan Lodi,30000000.0
Atlético de Madrid,Reinildo Mandava,22000000.0
Atlético de Madrid,Kieran Trippier,15000000.0
Atlético de Madrid,Sime Vrsaljko,5000000.0
Atlético de Madrid,Sergio Camus,0.0
Atlético de Madrid,Sergio Diez,0.0
Atlético de Madrid,Geoffrey Kondogbia,20000000.0
Atlético de Madrid,Rodrigo De Paul,40000000.0
Atlético de Madrid,Koke,25000000.0
Atlético de Madrid,Saúl Ñíguez,25000000.0
Atlético de Madrid,Daniel Wass,6000000.0
Atlético de Madrid,Héctor Herrera,5000000.0
Atlético de Madrid,Javi Serrano,0.0
Atlético de Madrid,Alberto Moreno,0.0
Atlético de Madrid,Pablo Barrios,0.0
Atlético de Madrid,Marcos Llorente,45000000.0
Atlético de Madrid,Thomas Lemar,40000000.0
Atlético de Madrid,Yannick Carrasco,40000000.0
Atlético de Madrid,Carlos Martín,0.0
Atlético de Madrid,Ángel Correa,45000000.0
Atlético de Madrid,Giuliano Simeone,500000.0
Atlético de Madrid,João Félix,70000000.0
Atlético de Madrid,Antoine Griezmann,35000000.0
Atlético de Madrid,Matheus Cunha,30000000.0
Atlético de Madrid,Luis Suárez,8000000.0
