Club,Player,Market Value (€)
Paris Saint-Germain,Gianluigi Donnarumma,50000000.0
Paris Saint-Germain,Keylor Navas,8000000.0
Paris Saint-Germain,Sergio Rico,4000000.0
Paris Saint-Germain,Alexandre Letellier,400000.0
Paris Saint-Germain,Garissone Innocent,300000.0
Paris Saint-Germain,Denis Franchi,250000.0
Paris Saint-Germain,Marquinhos,70000000.0
Paris Saint-Germain,Presnel Kimpembe,40000000.0
Paris Saint-Germain,Thilo Kehrer,22000000.0
Paris Saint-Germain,Abdou Diallo,18000000.0
Paris Saint-Germain,Danilo Pereira,14000000.0
Paris Saint-Germain,Sergio Ramos,6000000.0
Paris Saint-Germain,El Chadaille Bitshiabu,2000000.0
Paris Saint-Germain,Nuno Mendes,40000000.0
Paris Saint-Germain,Juan Bernat,12000000.0
Paris Saint-Germain,Layvin Kurzawa,5000000.0
Paris Saint-Germain,Teddy Alloh,400000.0
Paris Saint-Germain,Achraf Hakimi,65000000.0
Paris Saint-Germain,Colin Dagba,7000000.0
Paris Saint-Germain,Leandro Paredes,17000000.0
Paris Saint-Germain,Marco Verratti,50000000.0
Paris Saint-Germain,Georginio Wijnaldum,18000000.0
Paris Saint-Germain,Idrissa Gueye,12000000.0
Paris Saint-Germain,Ander Herrera,10000000.0
Paris Saint-Germain,Edouard Michut,3000000.0
Paris Saint-Germain,Junior Dina Ebimbe,5000000.0
Paris Saint-Germain,Rafinha,9000000.0
Paris Saint-Germain,Xavi Simons,4000000.0
Paris Saint-Germain,Nathan Bitumazala,400000.0
Paris Saint-Germain,Neymar,75000000.0
Paris Saint-Germain,Julian Draxler,18000000.0
Paris Saint-Germain,Ismaël Gharbi,1500000.0
Paris Saint-Germain,Kenny Nagera,300000.0
Paris Saint-Germain,Djeidi Gassama,300000.0
Paris Saint-Germain,Lionel Messi,50000000.0
Paris Saint-Germain,Pablo Sarabia,25000000.0
Paris Saint-Germain,Ángel Di María,12000000.0
Paris Saint-Germain,Kylian Mbappé,160000000.0
Paris Saint-Germain,Mauro Icardi,22000000.0
Paris Saint-Germain,Arnaud Kalimuendo,18000000.0
Paris Saint-Germain,Sekou Yansané,300000.0
Olympique Lyon,Anthony Lopes,10000000.0
Olympique Lyon,Julian Pollersbeck,800000.0
Olympique Lyon,Kayne Bonnevie,250000.0
Olympique Lyon,Malcolm Barcola,250000.0
Olympique Lyon,Castello Lukeba,20000000.0
Olympique Lyon,Jason Denayer,14000000.0
Olympique Lyon,Sinaly Diomandé,5000000.0
Olympique Lyon,Jérôme Boateng,3500000.0
Olympique Lyon,Marcelo,1000000.0
Olympique Lyon,Damien Da Silva,1000000.0
Olympique Lyon,Emerson,14000000.0
Olympique Lyon,Henrique Silva,1500000.0
Olympique Lyon,Hugo Vogel,500000.0
Olympique Lyon,Malo Gusto,12000000.0
Olympique Lyon,Léo Dubois,10000000.0
Olympique Lyon,Irvyn Lomami,200000.0
Olympique Lyon,Bruno Guimarães,40000000.0
Olympique Lyon,Thiago Mendes,9000000.0
Olympique Lyon,Tanguy Ndombélé,30000000.0
Olympique Lyon,Maxence Caqueret,25000000.0
Olympique Lyon,Pape Cheikh,1800000.0
Olympique Lyon,Habib Keïta,800000.0
Olympique Lyon,Florent Sanchez,600000.0
Olympique Lyon,Noam Bonnet,150000.0
Olympique Lyon,Romain Faivre,15000000.0
Olympique Lyon,Lucas Paquetá,35000000.0
Olympique Lyon,Houssem Aouar,25000000.0
Olympique Lyon,Rayan Cherki,18000000.0
Olympique Lyon,Jeff Reine-Adélaïde,14000000.0
Olympique Lyon,Xherdan Shaqiri,7000000.0
Olympique Lyon,Maxwel Cornet,15000000.0
Olympique Lyon,Bradley Barcola,1000000.0
Olympique Lyon,Madyan Sounni,150000.0
Olympique Lyon,Tetê,22000000.0
Olympique Lyon,Lenny Pintor,1500000.0
Olympique Lyon,Moussa Dembélé,20000000.0
Olympique Lyon,Karl Toko Ekambi,15000000.0
Olympique Lyon,Tino Kadewere,6000000.0
Olympique Lyon,Islam Slimani,1500000.0
Olympique Lyon,Gaël Nsombi,200000.0
AS Monaco,Alexander Nübel,8000000.0
AS Monaco,Radoslaw Majecki,3000000.0
AS Monaco,Vito Mannone,500000.0
AS Monaco,Yann Lienard,200000.0
AS Monaco,Benoît Badiashile,30000000.0
AS Monaco,Axel Disasi,17000000.0
AS Monaco,Guillermo Maripán,15000000.0
AS Monaco,Strahinja Pavlović,5000000.0
AS Monaco,Chrislain Matsima,5000000.0
AS Monaco,Jean Marcelin,3000000.0
AS Monaco,Yllan Okou,300000.0
AS Monaco,Fouad El Maach,150000.0
AS Monaco,Caio Henrique,20000000.0
AS Monaco,Ismail Jakobs,7000000.0
AS Monaco,Louis Torres,150000.0
AS Monaco,Vanderson,18000000.0
AS Monaco,Ruben Aguilar,10000000.0
AS Monaco,Djibril Sidibé,8000000.0
AS Monaco,Aurélien Platret,150000.0
AS Monaco,Aurélien Tchouaméni,60000000.0
AS Monaco,Youssouf Fofana,18000000.0
AS Monaco,Pelé,1000000.0
AS Monaco,Soungoutou Magassa,200000.0
AS Monaco,Jean Lucas,8000000.0
AS Monaco,Eliot Matazo,8000000.0
AS Monaco,Cesc Fàbregas,2500000.0
AS Monaco,Tiago Ribeiro,250000.0
AS Monaco,Florian Baranik,150000.0
AS Monaco,Aleksandr Golovin,25000000.0
AS Monaco,Félix Lemaréchal,600000.0
AS Monaco,Sofiane Diop,20000000.0
AS Monaco,Gelson Martins,15000000.0
AS Monaco,Krépin Diatta,13000000.0
AS Monaco,Anthony Musaba,1200000.0
AS Monaco,Maghnes Akliouche,1000000.0
AS Monaco,Wissam Ben Yedder,25000000.0
AS Monaco,Kevin Volland,22000000.0
AS Monaco,Myron Boadu,14000000.0
AS Monaco,Wilson Isidor,6000000.0
AS Monaco,Pietro Pellegri,4500000.0
AS Monaco,Eric Ayiah,150000.0
LOSC Lille,Léo Jardim,4000000.0
LOSC Lille,Ivo Grbic,3500000.0
LOSC Lille,Orestis Karnezis,500000.0
LOSC Lille,Adam Jakubech,500000.0
LOSC Lille,Jules Raux,150000.0
LOSC Lille,Sven Botman,30000000.0
LOSC Lille,Tiago Djaló,12000000.0
LOSC Lille,Kouadio-Yves Dabila,900000.0
LOSC Lille,José Fonte,800000.0
LOSC Lille,Maxime Wackers,150000.0
LOSC Lille,Leny Yoro,150000.0
LOSC Lille,Reinildo Mandava,22000000.0
LOSC Lille,Gabriel Gudmundsson,6000000.0
LOSC Lille,Domagoj Bradarić,3500000.0
LOSC Lille,Zeki Çelik,18000000.0
LOSC Lille,Jérémy Pied,800000.0
LOSC Lille,Simon Ramet,150000.0
LOSC Lille,Benjamin André,12000000.0
LOSC Lille,Amadou Onana,10000000.0
LOSC Lille,Jean Onana,5000000.0
LOSC Lille,Cheikh Niasse,1000000.0
LOSC Lille,Ugo Raghouber,250000.0
LOSC Lille,Carlos Baleba,150000.0
LOSC Lille,Renato Sanches,28000000.0
LOSC Lille,Xeka,9000000.0
LOSC Lille,Rocco Ascone,200000.0
LOSC Lille,Yusuf Yazıcı,17000000.0
LOSC Lille,Angel Gomes,7000000.0
LOSC Lille,Hatem Ben Arfa,1500000.0
LOSC Lille,Exaucé Mpembele Boula,200000.0
LOSC Lille,Jonathan Bamba,17000000.0
LOSC Lille,Capita,175000.0
LOSC Lille,Joffrey Bazié,0.0
LOSC Lille,Jonathan Ikoné,18000000.0
LOSC Lille,Timothy Weah,12000000.0
LOSC Lille,Luiz Araújo,10000000.0
LOSC Lille,Edon Zhegrova,5000000.0
LOSC Lille,Isaac Lihadji,3500000.0
LOSC Lille,Jonathan David,45000000.0
LOSC Lille,Burak Yılmaz,1500000.0
LOSC Lille,Bica,300000.0
Stade Rennais FC,Alfred Gomis,8000000.0
Stade Rennais FC,Doğan Alemdar,3500000.0
Stade Rennais FC,Romain Salin,400000.0
Stade Rennais FC,Pépé Bonet,400000.0
Stade Rennais FC,Elias Damergy,200000.0
Stade Rennais FC,Loïc Badé,12000000.0
Stade Rennais FC,Nayef Aguerd,12000000.0
Stade Rennais FC,Warmed Omari,8000000.0
Stade Rennais FC,Jeanuël Belocian,500000.0
Stade Rennais FC,Adrien Truffert,12000000.0
Stade Rennais FC,Birger Meling,7000000.0
Stade Rennais FC,Faitout Maouassa,3000000.0
Stade Rennais FC,Hamari Traoré,10000000.0
Stade Rennais FC,Lorenz Assignon,3000000.0
Stade Rennais FC,Baptiste Santamaria,14000000.0
Stade Rennais FC,Lesley Ugochukwu,3000000.0
Stade Rennais FC,Jonas Martin,2500000.0
Stade Rennais FC,Jérémy Gélin,2500000.0
Stade Rennais FC,Noah Françoise,250000.0
Stade Rennais FC,Eduardo Camavinga,55000000.0
Stade Rennais FC,Benjamin Bourigeaud,18000000.0
Stade Rennais FC,Flavien Tait,8000000.0
Stade Rennais FC,Andy Diouf,500000.0
Stade Rennais FC,Trésor Matondo,0.0
