Club,Player,Market Value (€)
FC Porto,Diogo Costa,25000000.0
FC Porto,Agustín Marchesín,4000000.0
FC Porto,Cláudio Ramos,1500000.0
FC Porto,Francisco Meixedo,450000.0
FC Porto,Chancel Mbemba,17000000.0
FC Porto,Rúben Semedo,5000000.0
FC Porto,Fábio Cardoso,3000000.0
FC Porto,Pepe,1000000.0
FC Porto,João Marcelo,550000.0
FC Porto,Iván Marcano,500000.0
FC Porto,Romain Correia,500000.0
FC Porto,Zé Pedro,350000.0
FC Porto,Zaidu,10000000.0
FC Porto,Wendell,5000000.0
FC Porto,João Mendes,675000.0
FC Porto,João Mário,15000000.0
FC Porto,Wilson Manafá,5000000.0
FC Porto,Nanu,2000000.0
FC Porto,Matheus Uribe,16000000.0
FC Porto,Marko Grujić,12000000.0
FC Porto,Mor Ndiaye,850000.0
FC Porto,Vitinha,30000000.0
FC Porto,Sérgio Oliveira,12000000.0
FC Porto,Stephen Eustaquio,5000000.0
FC Porto,Bruno Costa,2500000.0
FC Porto,Bernardo Folha,750000.0
FC Porto,Vasco Sousa,650000.0
FC Porto,Otávio,30000000.0
FC Porto,Fábio Vieira,25000000.0
FC Porto,Luis Díaz,65000000.0
FC Porto,Galeno,12000000.0
FC Porto,Pepê,18000000.0
FC Porto,Jesús Corona,18000000.0
FC Porto,Francisco Conceição,8000000.0
FC Porto,Gonçalo Borges,1300000.0
FC Porto,Fernando Andrade,1000000.0
FC Porto,Evanilson,22000000.0
FC Porto,Mehdi Taremi,20000000.0
FC Porto,Toni Martínez,5000000.0
FC Porto,Danny Namaso,2000000.0
Sporting CP,Luís Maximiano,12000000.0
Sporting CP,Antonio Adán,2500000.0
Sporting CP,João Virgínia,1000000.0
Sporting CP,Renan Ribeiro,500000.0
Sporting CP,André Paulo,100000.0
Sporting CP,Diego Callai,0.0
Sporting CP,Gonçalo Inácio,23000000.0
Sporting CP,Sebastián Coates,8000000.0
Sporting CP,Zouhair Feddal,2500000.0
Sporting CP,Luís Neto,1500000.0
Sporting CP,José Marsà,200000.0
Sporting CP,João Goulart,125000.0
Sporting CP,Renato Veiga,0.0
Sporting CP,Nuno Mendes,40000000.0
Sporting CP,Matheus Reis,8000000.0
Sporting CP,Rúben Vinagre,5000000.0
Sporting CP,Nazinho,500000.0
Sporting CP,Pedro Porro,25000000.0
Sporting CP,Ricardo Esgaio,5000000.0
Sporting CP,Gonçalo Esteves,3000000.0
Sporting CP,João Palhinha,25000000.0
Sporting CP,Manuel Ugarte,15000000.0
Sporting CP,Dário Essugo,1000000.0
Sporting CP,Matheus Nunes,35000000.0
Sporting CP,Daniel Bragança,7000000.0
Sporting CP,Nuno Santos,8000000.0
Sporting CP,Pedro Gonçalves,30000000.0
Sporting CP,Jovane Cabral,5500000.0
Sporting CP,Mamede,0.0
Sporting CP,Pablo Sarabia,25000000.0
Sporting CP,Marcus Edwards,15000000.0
Sporting CP,Gonzalo Plata,6000000.0
Sporting CP,Bruno Tabata,4000000.0
Sporting CP,Geny Catamo,800000.0
Sporting CP,Paulinho,13000000.0
Sporting CP,Tiago Tomás,7000000.0
Sporting CP,Islam Slimani,1500000.0
Sporting CP,Rodrigo Ribeiro,1000000.0
SL Benfica,Odysseas Vlachodimos,15000000.0
SL Benfica,Helton Leite,3000000.0
SL Benfica,Mile Svilar,2000000.0
SL Benfica,Leo Kokubo,125000.0
SL Benfica,Lucas Veríssimo,10000000.0
SL Benfica,Morato,10000000.0
SL Benfica,Nicolás Otamendi,3500000.0
SL Benfica,Ferro,3500000.0
SL Benfica,Jan Vertonghen,2000000.0
SL Benfica,Tomás Araújo,2000000.0
SL Benfica,Pedro Álvaro,300000.0
SL Benfica,Alejandro Grimaldo,20000000.0
SL Benfica,Sandro Cruz,650000.0
SL Benfica,Gilberto,5000000.0
SL Benfica,André Almeida,1500000.0
SL Benfica,Julian Weigl,22000000.0
SL Benfica,Soualiho Meïté,5000000.0
SL Benfica,Florentino,5000000.0
SL Benfica,Rafael Brito,850000.0
SL Benfica,João Mário,10000000.0
SL Benfica,Gedson Fernandes,6500000.0
SL Benfica,Diogo Gonçalves,5000000.0
SL Benfica,Paulo Bernardo,5000000.0
SL Benfica,Adel Taarabt,2500000.0
SL Benfica,Martim Neto,1500000.0
SL Benfica,Valentino Lazaro,6000000.0
SL Benfica,Pizzi,4000000.0
SL Benfica,Everton,15000000.0
SL Benfica,Nemanja Radonjić,4000000.0
SL Benfica,Diego Moreira,750000.0
SL Benfica,Gil Dias,3000000.0
SL Benfica,Tiago Gouveia,1500000.0
SL Benfica,Rafa,20000000.0
SL Benfica,Darwin Núñez,55000000.0
SL Benfica,Roman Yaremchuk,15000000.0
SL Benfica,Gonçalo Ramos,14000000.0
SL Benfica,Haris Seferovic,8000000.0
SL Benfica,Carlos Vinícius,8000000.0
SL Benfica,Luca Waldschmidt,7000000.0
SL Benfica,Henrique Araújo,5000000.0
SL Benfica,Rodrigo Pinho,2000000.0
SC Braga,Matheus,6000000.0
SC Braga,Lukas Hornicek,2000000.0
SC Braga,Tiago Sá,800000.0
SC Braga,Bernardo,0.0
SC Braga,David Carmo,15000000.0
SC Braga,Diogo Leite,7000000.0
SC Braga,Paulo Oliveira,4000000.0
SC Braga,Vítor Tormena,3000000.0
SC Braga,Bruno Rodrigues,2000000.0
SC Braga,Raúl Silva,1000000.0
SC Braga,Rolando,200000.0
SC Braga,Guilherme,0.0
SC Braga,Francisco Moura,4000000.0
SC Braga,Sequeira,2500000.0
SC Braga,Leonardo Buta,450000.0
SC Braga,Yan Couto,5000000.0
SC Braga,Fabiano,2500000.0
SC Braga,Tiago Esgaio,500000.0
SC Braga,André Ferreira,275000.0
SC Braga,Dinis Pinto,0.0
SC Braga,Moatasem Al-Musrati,12000000.0
SC Braga,Lucas Mineiro,2000000.0
SC Braga,David Veiga,150000.0
SC Braga,André Horta,5000000.0
SC Braga,João Novais,3000000.0
SC Braga,Fransérgio,2500000.0
SC Braga,Gorby,500000.0
SC Braga,Castro,500000.0
SC Braga,Rodrigo Gomes,3000000.0
SC Braga,Chiquinho,4500000.0
SC Braga,Lucas Piazón,3500000.0
SC Braga,Schürrle,500000.0
SC Braga,Berna,400000.0
SC Braga,Galeno,12000000.0
SC Braga,Fábio Martins,4800000.0
SC Braga,Ricardo Horta,20000000.0
SC Braga,Iuri Medeiros,6000000.0
SC Braga,Roger,4000000.0
SC Braga,Hernâni,500000.0
SC Braga,Miguel Falé,500000.0
SC Braga,Kobamelo Kodisang,300000.0
SC Braga,Abel Ruiz,7000000.0
SC Braga,Vitinha,6000000.0
SC Braga,Mario González,3000000.0
SC Braga,Rui Fonte,1000000.0
SC Braga,Edu,150000.0
Vitória Guimarães SC,Bruno Varela,4000000.0
Vitória Guimarães SC,Matous Trmal,2000000.0
Vitória Guimarães SC,Celton Biai,500000.0
Vitória Guimarães SC,Antal Bencze,200000.0
Vitória Guimarães SC,Mário Évora,0.0
Vitória Guimarães SC,Toni Borevković,3000000.0
Vitória Guimarães SC,Abdul Mumin,3000000.0
Vitória Guimarães SC,Jorge Fernandes,2000000.0
Vitória Guimarães SC,André Amaro,1500000.0
Vitória Guimarães SC,Ibrahima Bamba,500000.0
Vitória Guimarães SC,Rafa Soares,2000000.0
Vitória Guimarães SC,Hélder Sá,800000.0
