Club,Player,Market Value (€)
Ajax Amsterdam,André Onana,12000000.0
Ajax Amsterdam,Jay Gorter,1500000.0
Ajax Amsterdam,Przemyslaw Tyton,300000.0
Ajax Amsterdam,Remko Pasveer,250000.0
Ajax Amsterdam,Calvin Raatsie,200000.0
Ajax Amsterdam,Maarten Stekelenburg,200000.0
Ajax Amsterdam,Charlie Setford,200000.0
Ajax Amsterdam,Lisandro Martínez,32000000.0
Ajax Amsterdam,Daley Blind,9000000.0
Ajax Amsterdam,Perr Schuurs,7000000.0
Ajax Amsterdam,Lisandro Magallán,2500000.0
Ajax Amsterdam,Nordin Musampa,500000.0
Ajax Amsterdam,Youri Baas,450000.0
Ajax Amsterdam,Nicolás Tagliafico,11000000.0
Ajax Amsterdam,Ar'jany Martha,350000.0
Ajax Amsterdam,Anass Salah-Eddine,300000.0
Ajax Amsterdam,Jurrien Timber,35000000.0
Ajax Amsterdam,Noussair Mazraoui,20000000.0
Ajax Amsterdam,Devyne Rensch,8000000.0
Ajax Amsterdam,Sean Klaiber,2800000.0
Ajax Amsterdam,Liam van Gelderen,650000.0
Ajax Amsterdam,Ryan Gravenberch,35000000.0
Ajax Amsterdam,Edson Álvarez,22000000.0
Ajax Amsterdam,Enric Llansana,400000.0
Ajax Amsterdam,Davy Klaassen,14000000.0
Ajax Amsterdam,Kenneth Taylor,4500000.0
Ajax Amsterdam,Jurgen Ekkelenkamp,3500000.0
Ajax Amsterdam,Youri Regeer,2400000.0
Ajax Amsterdam,Kian Fitz-Jim,800000.0
Ajax Amsterdam,Mohamed Ihattaren,5000000.0
Ajax Amsterdam,Zakaria Labyad,3000000.0
Ajax Amsterdam,Victor Jensen,800000.0
Ajax Amsterdam,Kristian Hlynsson,450000.0
Ajax Amsterdam,Mohamed Daramy,6000000.0
Ajax Amsterdam,Naci Ünüvar,3500000.0
Ajax Amsterdam,Amourricho Van Axel-Dongen,500000.0
Ajax Amsterdam,Antony,35000000.0
Ajax Amsterdam,David Neres,20000000.0
Ajax Amsterdam,Steven Berghuis,14000000.0
Ajax Amsterdam,Dusan Tadic,12000000.0
Ajax Amsterdam,Mohammed Kudus,10000000.0
Ajax Amsterdam,Sontje Hansen,1000000.0
Ajax Amsterdam,Sébastien Haller,35000000.0
Ajax Amsterdam,Brian Brobbey,9000000.0
Ajax Amsterdam,Danilo,4000000.0
PSV Eindhoven,Joël Drommel,3500000.0
PSV Eindhoven,Yvon Mvogo,2800000.0
PSV Eindhoven,Vincent Müller,300000.0
PSV Eindhoven,Maxime Delanghe,300000.0
PSV Eindhoven,Kjell Peersman,200000.0
PSV Eindhoven,Aron van Lare,25000.0
PSV Eindhoven,Olivier Boscagli,8000000.0
PSV Eindhoven,André Ramalho,3500000.0
PSV Eindhoven,Armando Obispo,3000000.0
PSV Eindhoven,Nick Viergever,800000.0
PSV Eindhoven,Jenson Seelt,400000.0
PSV Eindhoven,Dennis Vos,350000.0
PSV Eindhoven,Philipp Max,8000000.0
PSV Eindhoven,Mauro Júnior,6000000.0
PSV Eindhoven,Phillipp Mwene,3000000.0
PSV Eindhoven,Fredrik Oppegård,400000.0
PSV Eindhoven,Jordan Teze,8000000.0
PSV Eindhoven,Richard Ledezma,850000.0
PSV Eindhoven,Ibrahim Sangaré,24000000.0
PSV Eindhoven,Pablo Rosario,10000000.0
PSV Eindhoven,Joey Veerman,14000000.0
PSV Eindhoven,Érick Gutiérrez,7000000.0
PSV Eindhoven,Michal Sadílek,4000000.0
PSV Eindhoven,Ryan Thomas,2500000.0
PSV Eindhoven,Marco van Ginkel,1750000.0
PSV Eindhoven,Ismael Saibari,450000.0
PSV Eindhoven,Davy Pröpper,0.0
PSV Eindhoven,Mario Götze,10000000.0
PSV Eindhoven,Mohamed Ihattaren,5000000.0
PSV Eindhoven,Cody Gakpo,30000000.0
PSV Eindhoven,Bruma,6000000.0
PSV Eindhoven,Jeremy Antonisse,300000.0
PSV Eindhoven,Noni Madueke,18000000.0
PSV Eindhoven,Ritsu Doan,8000000.0
PSV Eindhoven,Johan Bakayoko,3000000.0
PSV Eindhoven,Carlos Vinícius,8000000.0
PSV Eindhoven,Yorbe Vertessen,4500000.0
PSV Eindhoven,Maximiliano Romero,3000000.0
PSV Eindhoven,Eran Zahavi,1500000.0
PSV Eindhoven,Fodé Fofana,350000.0
Feyenoord Rotterdam,Justin Bijlow,13000000.0
Feyenoord Rotterdam,Valentin Cojocaru,900000.0
Feyenoord Rotterdam,Ofir Marciano,500000.0
Feyenoord Rotterdam,Tein Troost,100000.0
Feyenoord Rotterdam,Thijs Jansen,50000.0
Feyenoord Rotterdam,Devin Remie,0.0
Feyenoord Rotterdam,Marcos Senesi,17000000.0
Feyenoord Rotterdam,Gernot Trauner,5000000.0
Feyenoord Rotterdam,Philippe Sandler,2000000.0
Feyenoord Rotterdam,Sem Valk,0.0
Feyenoord Rotterdam,Tyrell Malacia,17000000.0
Feyenoord Rotterdam,Ridgeciano Haps,1800000.0
Feyenoord Rotterdam,Ramon Hendriks,800000.0
Feyenoord Rotterdam,Twan van der Zeeuw,0.0
Feyenoord Rotterdam,Mike Kleijn,0.0
Feyenoord Rotterdam,Lutsharel Geertruida,12000000.0
Feyenoord Rotterdam,Denzel Hall,100000.0
Feyenoord Rotterdam,Mimeirhel Benita,100000.0
Feyenoord Rotterdam,Jorrit Hendrix,1800000.0
Feyenoord Rotterdam,Wouter Burger,1300000.0
Feyenoord Rotterdam,Leroy Fer,800000.0
Feyenoord Rotterdam,Dermane Karim,0.0
Feyenoord Rotterdam,Orkun Kökçü,22000000.0
Feyenoord Rotterdam,Fredrik Aursnes,12000000.0
Feyenoord Rotterdam,Lennard Hartjes,100000.0
Feyenoord Rotterdam,Marcus Pedersen,4500000.0
Feyenoord Rotterdam,Guus Til,7500000.0
Feyenoord Rotterdam,Cole Bassett,4000000.0
Feyenoord Rotterdam,João Carlos Teixeira,2000000.0
Feyenoord Rotterdam,Mark Diemers,1500000.0
Feyenoord Rotterdam,Jens Toornstra,1200000.0
Feyenoord Rotterdam,Francesco Antonucci,1000000.0
Feyenoord Rotterdam,Antoni Milambo,1000000.0
Feyenoord Rotterdam,Noah Naujoks,0.0
Feyenoord Rotterdam,Luis Sinisterra,25000000.0
Feyenoord Rotterdam,Patrik Wålemark,3500000.0
Feyenoord Rotterdam,Aliou Baldé,400000.0
Feyenoord Rotterdam,Reiss Nelson,6500000.0
Feyenoord Rotterdam,Alireza Jahanbakhsh,3500000.0
Feyenoord Rotterdam,Christian Conteh,450000.0
Feyenoord Rotterdam,Cyriel Dessers,6000000.0
Feyenoord Rotterdam,Bryan Linssen,2200000.0
Feyenoord Rotterdam,Robert Bozenik,1200000.0
Feyenoord Rotterdam,Naoufal Bannis,400000.0
Feyenoord Rotterdam,Delano Ladan,175000.0
AZ Alkmaar,Peter Vindahl,900000.0
AZ Alkmaar,Hobie Verhulst,425000.0
AZ Alkmaar,Sem Westerveld,250000.0
AZ Alkmaar,Beau Reus,150000.0
AZ Alkmaar,Mees Bakker,100000.0
AZ Alkmaar,Pantelis Hatzidiakos,2500000.0
AZ Alkmaar,Bruno Martins Indi,2200000.0
AZ Alkmaar,Sam Beukema,1000000.0
