Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Gastón Ávila,ar ARG,DF,Antwerp,20,2001,16,10,983,10.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Oussama El Azzouzi,ma MAR,MF,Union SG,21,2001,17,3,510,5.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Youssouph Badji,sn SEN,FW,Charleroi,20,2001,26,12,"1,184",13.2,5,0,5,5,0,0,2,0,0.38,0.00,0.38,0.38,0.38
Bilal Bafdili,be BEL,MF,Mechelen,17,2004,2,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Brandon Baiye,be BEL,MF,Eupen,21,2000,8,7,465,5.2,1,0,1,1,0,0,0,1,0.19,0.00,0.19,0.19,0.19
Michel-Ange Balikwisha,be BEL,"MF,FW",Antwerp,21,2001,27,22,"1,865",20.7,6,1,7,6,0,0,0,0,0.29,0.05,0.34,0.29,0.34
William Balikwisha,cd COD,"MF,FW",Standard Liège,23,1999,31,29,"2,302",25.6,5,4,9,5,0,0,3,1,0.20,0.16,0.35,0.20,0.35
Jelle Bataille,be BEL,DF,Antwerp,23,1999,31,22,"1,986",22.1,0,3,3,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14
Nick Bätzner,de GER,"FW,MF",Oostende,22,2000,30,23,"1,893",21.0,6,4,10,6,0,1,4,0,0.29,0.19,0.48,0.29,0.48
Nadhir Benbouali,dz ALG,FW,Charleroi,22,2000,15,8,751,8.3,2,0,2,2,0,0,3,0,0.24,0.00,0.24,0.24,0.24
Ján Bernát,sk SVK,MF,Westerlo,21,2001,6,3,195,2.2,0,2,2,0,0,0,3,0,0.00,0.92,0.92,0.00,0.92
Mohamed Berte,be BEL,FW,Oostende,20,2002,13,0,267,3.0,0,1,1,0,0,0,1,0,0.00,0.34,0.34,0.00,0.34
Loïc Bessile,tg TOG,DF,Charleroi,23,1999,12,7,618,6.9,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15
Loïc Bessile,tg TOG,DF,Eupen,23,1999,8,7,521,5.8,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Nathan Bitumazala,fr FRA,"MF,DF",Eupen,19,2002,15,9,880,9.8,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10
Eric Bocat,fr FRA,"MF,DF",Sint-Truiden,23,1999,22,18,"1,414",15.7,0,2,2,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13
Adrien Bongiovanni,be BEL,DF,Charleroi,22,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Victor Boniface,ng NGA,FW,Union SG,21,2000,31,27,"2,220",24.7,7,7,14,7,0,0,2,0,0.28,0.28,0.57,0.28,0.57
Indy Boonen,be BEL,"FW,MF",Oostende,23,1999,11,4,389,4.3,1,1,2,1,0,0,1,0,0.23,0.23,0.46,0.23,0.46
Mehdi Boukamir,ma MAR,DF,Charleroi,18,2004,10,8,735,8.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
Stan Braem,be BEL,FW,Zulte Waregem,23,1998,16,0,196,2.2,2,0,2,2,0,0,1,0,0.92,0.00,0.92,0.92,0.92
Tajon Buchanan,ca CAN,"MF,FW",Club Brugge,23,1999,22,18,"1,622",18.0,1,2,3,1,0,0,6,0,0.06,0.11,0.17,0.06,0.17
Denys Bunchukov,ua UKR,MF,R.F.C. Seraing,19,2003,7,3,293,3.3,0,1,1,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31
Mathieu Cachbach,be BEL,MF,R.F.C. Seraing,21,2001,25,21,"1,704",18.9,0,3,3,0,0,0,6,0,0.00,0.16,0.16,0.00,0.16
Alexandro Calut,be BEL,DF,Standard Liège,19,2003,2,1,26,0.3,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Cihan Çanak,tr TUR,"MF,FW",Standard Liège,17,2005,29,6,901,10.0,1,3,4,1,0,0,4,0,0.10,0.30,0.40,0.10,0.40
Rasmus Carstensen,dk DEN,DF,Genk,21,2000,4,0,50,0.6,0,1,1,0,0,0,0,0,0.00,1.80,1.80,0.00,1.80
Nicolás Castro,ar ARG,"MF,FW",Genk,21,2000,23,3,585,6.5,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15
Kobe Corbanie,be BEL,DF,Antwerp,17,2005,5,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gaëtan Coucke,be BEL,GK,Mechelen,23,1998,29,29,"2,600",28.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Carlos Cuesta,co COL,DF,Genk,23,1999,29,29,"2,530",28.1,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04
Robbie D'Haese,be BEL,MF,Oostende,23,1999,19,14,"1,184",13.2,1,0,1,1,0,0,0,1,0.08,0.00,0.08,0.08,0.08
Jón Dagur Þorsteinsson,is ISL,"MF,FW",OH Leuven,23,1998,31,27,"2,124",23.6,12,3,15,6,6,6,8,0,0.51,0.13,0.64,0.25,0.38
Ameen Al-Dakhil,be BEL,DF,Sint-Truiden,20,2002,16,16,"1,394",15.5,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00
Jesper Daland,no NOR,DF,Cercle Brugge,22,2000,32,30,"2,708",30.1,1,0,1,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03
Osher Davida,il ISR,"FW,MF",Standard Liège,21,2001,21,3,501,5.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Wout De Buyser,be BEL,DF,Zulte Waregem,21,2001,4,0,34,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Maxim De Cuyper,be BEL,DF,Westerlo,21,2000,33,33,"2,949",32.8,8,6,14,4,4,5,5,0,0.24,0.18,0.43,0.12,0.31
Dion De Neve,be BEL,MF,Kortrijk,20,2002,14,4,450,5.0,1,1,2,1,0,0,0,0,0.20,0.20,0.40,0.20,0.40
Noah De Ridder,be BEL,MF,Gent,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Zeno Debast,be BEL,DF,Anderlecht,18,2003,34,34,"2,901",32.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Hannes Delcroix,be BEL,DF,Anderlecht,23,1999,16,13,"1,163",12.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Olivier Deman,be BEL,MF,Cercle Brugge,22,2000,30,29,"2,439",27.1,1,4,5,1,0,0,7,1,0.04,0.15,0.18,0.04,0.18
Pape Demba Diop,sn SEN,MF,Zulte Waregem,18,2003,1,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mahamadou Dembélé,fr FRA,"DF,MF",R.F.C. Seraing,23,1999,2,0,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Dylan Demuynck,be BEL,MF,Zulte Waregem,18,2004,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kévin Denkey,tg TOG,FW,Cercle Brugge,21,2000,32,25,"2,310",25.7,9,8,17,9,0,1,1,1,0.35,0.31,0.66,0.35,0.66
Jerome Deom,be BEL,MF,Eupen,23,1999,16,6,506,5.6,0,1,1,0,0,0,3,1,0.00,0.18,0.18,0.00,0.18
Anthony Descotte,be BEL,FW,Charleroi,18,2003,9,0,137,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Sieben Dewaele,be BEL,MF,Oostende,23,1999,23,18,"1,325",14.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Ibrahim Diakité,gn GUI,"MF,DF",Eupen,18,2003,10,2,341,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Matisse Didden,be BEL,DF,Genk,20,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Guillaume Dietsch,fr FRA,GK,R.F.C. Seraing,21,2001,23,23,"2,070",23.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Novatus Dismas,tz TAN,"DF,MF",Zulte Waregem,19,2002,31,25,"2,320",25.8,0,2,2,0,0,0,10,1,0.00,0.08,0.08,0.00,0.08
Josué Doke,tg TOG,FW,Charleroi,18,2004,2,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Arnaud Dony,be BEL,DF,Union SG,18,2004,6,0,89,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nene Dorgeles,ml MLI,"FW,MF",Westerlo,19,2002,29,15,"1,482",16.5,8,3,11,8,0,0,3,1,0.49,0.18,0.67,0.49,0.67
Denis Drăguș,ro ROU,"FW,MF",Standard Liège,23,1999,19,13,"1,020",11.3,4,0,4,4,0,0,4,0,0.35,0.00,0.35,0.35,0.35
Oleksandr Drambaiev,ua UKR,"DF,MF",Zulte Waregem,21,2001,22,12,"1,235",13.7,1,1,2,1,0,0,1,0,0.07,0.07,0.15,0.07,0.15
Olivier Dumont,be BEL,MF,Sint-Truiden,20,2002,8,3,371,4.1,1,0,1,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24
Julien Duranville,be BEL,"MF,FW",Anderlecht,16,2006,6,2,269,3.0,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33
Ivan Durdov,hr CRO,FW,Oostende,22,2000,8,3,364,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Pierre Dwomoh,be BEL,MF,Oostende,18,2004,8,2,305,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nikolas Dyhr,dk DEN,"DF,MF",Kortrijk,21,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jurgen Ekkelenkamp,nl NED,MF,Antwerp,22,2000,27,22,"1,876",20.8,5,7,12,5,0,0,4,0,0.24,0.34,0.58,0.24,0.58
Simon Elisor,fr FRA,FW,R.F.C. Seraing,23,1999,13,4,591,6.6,1,0,1,1,0,1,6,0,0.15,0.00,0.15,0.15,0.15
Sebastiano Esposito,it ITA,FW,Anderlecht,20,2002,14,5,514,5.7,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18
Alieu Fadera,gm GAM,"MF,FW",Zulte Waregem,20,2001,33,31,"2,716",30.2,7,6,13,7,0,0,7,0,0.23,0.20,0.43,0.23,0.43
Matias Fernandez-Pardo,be BEL,FW,Gent,17,2005,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Malick Fofana,be BEL,"MF,FW",Gent,17,2005,19,8,769,8.5,0,2,2,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23
Marlon Fossey,us USA,"MF,DF",Standard Liège,23,1998,22,18,"1,687",18.7,4,1,5,4,0,0,3,0,0.21,0.05,0.27,0.21,0.27
Lyle Foster,za RSA,FW,Westerlo,21,2000,21,17,"1,545",17.2,8,3,11,8,0,0,3,0,0.47,0.17,0.64,0.47,0.64
Matías Galarza,ar ARG,MF,Genk,20,2002,8,0,80,0.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Timothy Galje,be BEL,GK,R.F.C. Seraing,21,2001,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Djeidi Gassama,fr FRA,FW,Eupen,18,2003,19,6,721,8.0,2,1,3,2,0,0,1,0,0.25,0.12,0.37,0.25,0.37
Yann Gboho,fr FRA,"FW,MF",Cercle Brugge,21,2001,23,6,691,7.7,2,4,6,2,0,0,0,0,0.26,0.52,0.78,0.26,0.78
Jay-Dee Geusens,be BEL,MF,Genk,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jo Gilis,be BEL,MF,OH Leuven,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sergio Gómez,es ESP,"DF,MF",Anderlecht,21,2000,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jan Gorenc,si SVN,DF,Eupen,23,1999,3,2,176,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Fernand Gouré,ci CIV,FW,Westerlo,20,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Milan Govaers,be BEL,DF,Oostende,18,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Valentin Guillaume,be BEL,"MF,FW",R.F.C. Seraing,21,2001,19,4,476,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Muhammed Gümüskaya,tr TUR,MF,Westerlo,21,2001,10,2,191,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Pape Habib Guèye,sn SEN,FW,Kortrijk,22,1999,26,13,"1,204",13.4,3,1,4,3,0,0,5,1,0.22,0.07,0.30,0.22,0.30
Anouar Ait El Hadj,be BEL,MF,Anderlecht,20,2002,3,1,96,1.1,1,0,1,1,0,0,0,0,0.94,0.00,0.94,0.94,0.94
Anouar Ait El Hadj,be BEL,MF,Genk,20,2002,9,0,125,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Luqman Hakim,my MAS,FW,Kortrijk,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lennert Hallaert,be BEL,FW,Zulte Waregem,19,2003,5,1,160,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Taichi Hara,jp JPN,FW,Sint-Truiden,23,1999,11,4,500,5.6,0,2,2,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36
Arthur Harinck,be BEL,MF,Zulte Waregem,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Daiki Hashioka,jp JPN,"MF,DF",Sint-Truiden,23,1999,32,31,"2,755",30.6,0,2,2,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07
Ibe Hautekiet,be BEL,DF,Standard Liège,20,2002,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Heitor,br BRA,DF,Cercle Brugge,21,2000,7,0,148,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Jorge Hernandez,us USA,MF,Mechelen,21,2000,9,0,123,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Daan Heymans,be BEL,"MF,FW",Charleroi,23,1999,33,20,"1,722",19.1,6,1,7,5,1,1,3,0,0.31,0.05,0.37,0.26,0.31
Fraser Hornby,sct SCO,FW,Oostende,22,1999,21,19,"1,613",17.9,8,2,10,7,1,1,6,0,0.45,0.11,0.56,0.39,0.50
Amirhossein Hosseinzadeh,ir IRN,"MF,FW",Charleroi,21,2000,23,12,"1,097",12.2,2,2,4,2,0,0,3,0,0.16,0.16,0.33,0.16,0.33
Hong Hyunseok,kr KOR,"MF,FW",Gent,23,1999,31,28,"2,384",26.5,5,5,10,5,0,0,1,0,0.19,0.19,0.38,0.19,0.38
Franck Idumbo,be BEL,FW,OH Leuven,20,2002,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ejaita Ifoni,ng NGA,FW,R.F.C. Seraing,22,2000,9,1,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Abdulrazaq Ishaq,ng NGA,MF,Anderlecht,20,2002,3,2,136,1.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
Ferran Jutglà,es ESP,FW,Club Brugge,23,1999,31,25,"1,950",21.7,13,5,18,12,1,2,3,0,0.60,0.23,0.83,0.55,0.78
Abdelkahar Kadri,dz ALG,"MF,FW",Kortrijk,22,2000,16,13,"1,220",13.6,4,1,5,4,0,0,4,0,0.30,0.07,0.37,0.30,0.37
Marco Kana,be BEL,MF,Anderlecht,19,2002,9,4,348,3.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Fatih Kaya,,FW,Sint-Truiden,22,1999,15,0,175,1.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Emilio Kehrer,de GER,FW,Cercle Brugge,20,2002,10,0,163,1.8,1,0,1,1,0,0,0,0,0.55,0.00,0.55,0.55,0.55
Habib Keita,ml MLI,MF,Kortrijk,20,2002,18,14,"1,143",12.7,1,1,2,1,0,0,7,1,0.08,0.08,0.16,0.08,0.16
Mandela Keita,be BEL,MF,OH Leuven,20,2002,8,2,236,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mandela Keita,be BEL,MF,Antwerp,20,2002,11,11,845,9.4,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11
Sibiry Keita,ml MLI,MF,Eupen,21,2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bilal El Khannouss,ma MAR,MF,Genk,18,2004,33,31,"2,203",24.5,1,3,4,1,0,0,3,1,0.04,0.12,0.16,0.04,0.16
Aboubakary Koita,mr MTN,MF,Sint-Truiden,23,1998,29,12,"1,358",15.1,0,2,2,0,0,0,3,2,0.00,0.13,0.13,0.00,0.13
Jan Král,cz CZE,DF,Eupen,23,1999,7,5,460,5.1,0,1,1,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20
Léandre Kuavita,be BEL,MF,Standard Liège,18,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mykola Kukharevych,ua UKR,FW,OH Leuven,21,2001,4,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Sami Lahssaini,be BEL,MF,R.F.C. Seraing,23,1998,22,17,"1,506",16.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
Boris lambert,be BEL,"DF,MF",Eupen,22,2000,32,28,"2,582",28.7,4,0,4,4,0,0,5,0,0.14,0.00,0.14,0.14,0.14
Noa Lang,nl NED,"FW,MF",Club Brugge,23,1999,28,20,"1,863",20.7,8,5,13,5,3,3,4,0,0.39,0.24,0.63,0.24,0.48
Theo Leoni,be BEL,MF,Anderlecht,22,2000,6,1,87,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Andrea Librici,be BEL,FW,Sint-Truiden,17,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lucas Lissens,be BEL,DF,Anderlecht,21,2001,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Senne Lynen,be BEL,MF,Union SG,23,1999,32,31,"2,667",29.6,1,5,6,1,0,0,8,0,0.03,0.17,0.20,0.03,0.20
Nicolas Madsen,dk DEN,MF,Westerlo,22,2000,30,26,"2,315",25.7,2,4,6,2,0,0,1,0,0.08,0.16,0.23,0.08,0.23
Tyreek Magee,jm JAM,MF,Eupen,22,1999,5,0,93,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Gary Magnée,be BEL,MF,Eupen,22,1999,31,25,"2,196",24.4,3,2,5,3,0,0,7,1,0.12,0.08,0.20,0.12,0.20
Radosław Majecki,pl POL,GK,Cercle Brugge,22,1999,28,28,"2,475",27.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Yonas Malede,il ISR,"FW,MF",Mechelen,22,1999,27,10,"1,156",12.8,0,2,2,0,0,1,1,0,0.00,0.16,0.16,0.00,0.16
Jean Marcelin,fr FRA,DF,Cercle Brugge,22,2000,15,9,749,8.3,0,1,1,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12
Timothy Martin,lu LUX,GK,R.F.C. Seraing,21,2001,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Nekadio Mayanga,,DF,R.F.C. Seraing,20,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Noah Mbamba,be BEL,MF,Club Brugge,17,2005,2,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Dylan Mbayo,be BEL,"FW,MF",Kortrijk,20,2001,19,6,680,7.6,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13
Moustapha Mbow,sn SEN,DF,R.F.C. Seraing,22,2000,25,25,"2,213",24.6,1,0,1,1,0,0,6,1,0.04,0.00,0.04,0.04,0.04
Mark McKenzie,us USA,DF,Genk,23,1999,30,30,"2,696",30.0,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03
Dapo Mebude,sct SCO,FW,Oostende,21,2001,5,2,225,2.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
Zech Medley,eng ENG,DF,Oostende,22,2000,15,11,930,10.3,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10
Nayel Mehssatou,cl CHI,"MF,DF",Kortrijk,20,2002,27,22,"1,855",20.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Bjorn Meijer,nl NED,"DF,MF",Club Brugge,19,2003,30,28,"2,364",26.3,3,5,8,3,0,0,3,0,0.11,0.19,0.30,0.11,0.30
Filippo Melegoni,it ITA,MF,Standard Liège,23,1999,21,9,736,8.2,1,0,1,1,0,0,4,0,0.12,0.00,0.12,0.12,0.12
Lennart Moser,de GER,GK,Eupen,22,1999,31,30,"2,745",30.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Arbnor Muja,al ALB,MF,Antwerp,23,1998,21,16,"1,373",15.3,3,3,6,3,0,0,2,0,0.20,0.20,0.39,0.20,0.39
Ngal'Ayel Mukau,cd COD,MF,Mechelen,17,2004,9,0,102,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Andy Musayev,be BEL,"MF,FW",Oostende,19,2003,7,2,207,2.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Steve Mvoué,cm CMR,MF,R.F.C. Seraing,20,2002,22,14,"1,149",12.8,1,0,1,1,0,0,2,1,0.08,0.00,0.08,0.08,0.08
Moussa N'Diaye,sn SEN,"DF,MF",Anderlecht,20,2002,15,10,864,9.6,0,2,2,0,0,0,1,1,0.00,0.21,0.21,0.00,0.21
Konan N'dri,ci CIV,"FW,MF",Eupen,21,2000,33,22,"2,094",23.3,7,3,10,7,0,0,3,0,0.30,0.13,0.43,0.30,0.43
Stanley N'Soki,fr FRA,DF,Club Brugge,23,1999,2,2,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Théo Ndicka,fr FRA,MF,Oostende,22,2000,23,16,"1,226",13.6,2,1,3,2,0,0,3,0,0.15,0.07,0.22,0.15,0.22
András Németh,hu HUN,FW,Genk,19,2002,15,4,371,4.1,1,1,2,1,0,0,0,0,0.24,0.24,0.49,0.24,0.49
Nathan Ngoy,be BEL,DF,Standard Liège,19,2003,4,4,303,3.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Ken Nkuba,be BEL,MF,Charleroi,20,2002,28,25,"2,088",23.2,4,5,9,4,0,0,11,0,0.17,0.22,0.39,0.17,0.39
Lucas Noubi,be BEL,DF,Standard Liège,17,2005,14,1,340,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Bruny Nsimba,be BEL,FW,Antwerp,22,2000,10,0,123,1.4,1,0,1,1,0,0,0,0,0.73,0.00,0.73,0.73,0.73
Nachon Nsingi,be BEL,FW,OH Leuven,21,2001,25,13,"1,147",12.7,5,1,6,5,0,0,2,1,0.39,0.08,0.47,0.39,0.47
Isaac Nuhu,gh GHA,"FW,MF",Eupen,20,2002,19,13,"1,074",11.9,2,1,3,2,0,0,2,0,0.17,0.08,0.25,0.17,0.25
Manaf Nurudeen,gh GHA,GK,Eupen,23,1999,4,4,315,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
