Club,Player,Market Value (€)
Genoa CFC,Josep Martínez,3500000.0
Genoa CFC,Adrian Semper,1200000.0
Genoa CFC,Giuseppe Agostino,100000.0
Genoa CFC,Rok Vodisek,50000.0
Genoa CFC,Radu Drăgușin,8000000.0
Genoa CFC,Alan Matturro,2500000.0
Genoa CFC,Alessandro Vogliacco,2000000.0
Genoa CFC,Mattia Bani,1700000.0
Genoa CFC,Gabriele Calvani,50000.0
Genoa CFC,Lorenzo Gagliardi,50000.0
Genoa CFC,Lennart Czyborra,1400000.0
Genoa CFC,Ridgeciano Haps,1000000.0
Genoa CFC,Marko Pajac,650000.0
Genoa CFC,Domenico Criscito,250000.0
Genoa CFC,Brayan Boci,150000.0
Genoa CFC,Silvan Hefti,3400000.0
Genoa CFC,Stefano Sabelli,1200000.0
Genoa CFC,Antonio Candela,1000000.0
Genoa CFC,Abdoulaye Touré,1300000.0
Genoa CFC,Milan Badelj,800000.0
Genoa CFC,Stefan Ilsanker,500000.0
Genoa CFC,Luca Lipani,400000.0
Genoa CFC,Andrea Palella,50000.0
Genoa CFC,Morten Frendrup,4200000.0
Genoa CFC,Pablo Galdames,2300000.0
Genoa CFC,Filippo Melegoni,1500000.0
Genoa CFC,Stefano Sturaro,1500000.0
Genoa CFC,Kevin Strootman,1300000.0
Genoa CFC,Francesco Cassata,700000.0
Genoa CFC,Patrizio Masini,300000.0
Genoa CFC,Michele Besaggio,300000.0
Genoa CFC,Manolo Portanova,0.0
Genoa CFC,Mattia Aramu,2200000.0
Genoa CFC,Filip Jagiello,1400000.0
Genoa CFC,Federico Accornero,125000.0
Genoa CFC,Yayah Kallon,1500000.0
Genoa CFC,Seydou Fini,0.0
Genoa CFC,Albert Gudmundsson,4500000.0
Genoa CFC,Kelvin Yeboah,3500000.0
Genoa CFC,Eddie Salcedo,2500000.0
Genoa CFC,George Pușcaș,2500000.0
Genoa CFC,Andrea Favilli,1400000.0
Genoa CFC,Massimo Coda,1400000.0
Genoa CFC,Denis Drăguș,1400000.0
Genoa CFC,Caleb Ekuban,1300000.0
Genoa CFC,Güven Yalçın,900000.0
Parma Calcio 1913,Gianluigi Buffon,1000000.0
Parma Calcio 1913,Leandro Chichizola,400000.0
Parma Calcio 1913,Edoardo Corvi,300000.0
Parma Calcio 1913,Francesco Borriello,150000.0
Parma Calcio 1913,Antonio Santurro,50000.0
Parma Calcio 1913,Bartlomiej Maliszewski,0.0
Parma Calcio 1913,Lautaro Valenti,3000000.0
Parma Calcio 1913,Elias Cobbaut,2200000.0
Parma Calcio 1913,Yordan Osorio,2000000.0
Parma Calcio 1913,Alessandro Circati,900000.0
Parma Calcio 1913,Simone Romagnoli,750000.0
Parma Calcio 1913,Botond Balogh,750000.0
Parma Calcio 1913,Jayden Oosterwolde,5000000.0
Parma Calcio 1913,Cristian Ansaldi,400000.0
Parma Calcio 1913,Vasilios Zagaritis,350000.0
Parma Calcio 1913,Enrico Delprato,2800000.0
Parma Calcio 1913,Woyo Coulibaly,900000.0
Parma Calcio 1913,Antoine Hainaut,400000.0
Parma Calcio 1913,Nahuel Estévez,1400000.0
Parma Calcio 1913,Stanko Juric,1000000.0
Parma Calcio 1913,Nathan Buayi-Kiala,200000.0
Parma Calcio 1913,Adrián Bernabé,5500000.0
Parma Calcio 1913,Simon Sohm,2000000.0
Parma Calcio 1913,Drissa Camara,1200000.0
Parma Calcio 1913,Franco Vázquez,2000000.0
Parma Calcio 1913,Adrian Benedyczak,4000000.0
Parma Calcio 1913,Valentin Mihăilă,2700000.0
Parma Calcio 1913,Daniele Iacoponi,250000.0
Parma Calcio 1913,Dennis Man,3200000.0
Parma Calcio 1913,Luca Zanimacchia,1800000.0
Parma Calcio 1913,Gennaro Tutino,2400000.0
Parma Calcio 1913,Gabriel Charpentier,1600000.0
Parma Calcio 1913,Ange-Yoan Bonny,900000.0
Parma Calcio 1913,Roberto Inglese,750000.0
Parma Calcio 1913,Dario Sits,250000.0
Venezia FC,Jesse Joronen,1000000.0
Venezia FC,Filippo Neri,250000.0
Venezia FC,Bruno Bertinato,200000.0
Venezia FC,Niki Mäenpää,100000.0
Venezia FC,Tommaso Sperandio,0.0
Venezia FC,Andrea Carboni,4000000.0
Venezia FC,Przemysław Wiśniewski,3000000.0
Venezia FC,Pietro Ceccaroni,1600000.0
Venezia FC,Michael Svoboda,900000.0
Venezia FC,Petko Hristov,900000.0
Venezia FC,Luca Ceppitelli,600000.0
Venezia FC,Marin Šverko,400000.0
Venezia FC,Marco Modolo,350000.0
Venezia FC,Melvin Rémy,50000.0
Venezia FC,Noah Baudouin,50000.0
Venezia FC,Lorenzo Busato,25000.0
Venezia FC,Leo Kyvik,10000.0
Venezia FC,Georgios Karagiannidis,0.0
Venezia FC,Ridgeciano Haps,1000000.0
Venezia FC,Facundo Zabala,800000.0
Venezia FC,Maximilian Ullmann,500000.0
Venezia FC,Afonso Peixoto,100000.0
Venezia FC,Nicola Camolese,0.0
Venezia FC,Antonio Candela,1000000.0
Venezia FC,Francesco Zampano,800000.0
Venezia FC,Harvey St Clair,100000.0
Venezia FC,Tanner Tessmann,2400000.0
Venezia FC,Luca Fiordilino,1000000.0
Venezia FC,Mato Jajalo,250000.0
Venezia FC,Damiano Pecile,100000.0
Venezia FC,Filippo Mozzo,50000.0
Venezia FC,Gianluca Busio,3700000.0
Venezia FC,Michaël Cuisance,3000000.0
Venezia FC,Domen Crnigoj,1500000.0
Venezia FC,Magnus Kofod Andersen,1500000.0
Venezia FC,Mikael Egill Ellertsson,1500000.0
Venezia FC,Tommaso Milanese,1200000.0
Venezia FC,Gabriel Sandberg,100000.0
Venezia FC,Kristófer Jónsson,75000.0
Venezia FC,Andrea Beghetto,300000.0
Venezia FC,Bjarki Bjarkason,225000.0
Venezia FC,Patrick Leal,100000.0
Venezia FC,Amin Boudri,50000.0
Venezia FC,Riccardo Ciervo,1300000.0
Venezia FC,Dennis Johnsen,1200000.0
Venezia FC,Denis Cheryshev,1000000.0
Venezia FC,Nicholas Pierini,450000.0
Venezia FC,Jack de Vries,250000.0
Venezia FC,James Rodrigues,25000.0
Venezia FC,Aaron Connolly,4000000.0
Venezia FC,Joel Pohjanpalo,3500000.0
Venezia FC,Daishawn Redan,1000000.0
Venezia FC,Andrija Novakovich,700000.0
Venezia FC,Hilmir Rafn Mikaelsson,400000.0
Venezia FC,Mirza Hasanbegovic,100000.0
Venezia FC,Jay Enem,0.0
Cagliari Calcio,Boris Radunović,1500000.0
Cagliari Calcio,Giuseppe Ciocci,250000.0
Cagliari Calcio,Eldin Lolic,75000.0
Cagliari Calcio,Simone Aresti,75000.0
Cagliari Calcio,Velizar-Iliya Iliev,0.0
Cagliari Calcio,Adam Obert,1800000.0
Cagliari Calcio,Alberto Dossena,1700000.0
Cagliari Calcio,Giorgio Altare,1500000.0
Cagliari Calcio,Elio Capradossi,750000.0
Cagliari Calcio,Edoardo Goldaniga,700000.0
Cagliari Calcio,Luigi Palomba,200000.0
Cagliari Calcio,Davide Veroli,200000.0
Cagliari Calcio,Salvatore Boccia,125000.0
Cagliari Calcio,Paulo Azzi,1600000.0
Cagliari Calcio,Franco Carboni,1000000.0
Cagliari Calcio,Antonio Barreca,800000.0
Cagliari Calcio,Gabriele Zappa,2000000.0
Cagliari Calcio,Alessandro Di Pardo,600000.0
Cagliari Calcio,Francesco Zallu,100000.0
Cagliari Calcio,Antoine Makoumbou,3000000.0
Cagliari Calcio,Nahitan Nández,5000000.0
Cagliari Calcio,Alessandro Deiola,1800000.0
Cagliari Calcio,Marko Rog,1700000.0
Cagliari Calcio,Christos Kourfalidis,1000000.0
Cagliari Calcio,Paolo Faragò,700000.0
Cagliari Calcio,Nunzio Lella,500000.0
Cagliari Calcio,Gastón Pereiro,2000000.0
Cagliari Calcio,Marco Mancosu,900000.0
Cagliari Calcio,Nicolas Viola,600000.0
Cagliari Calcio,Nicolò Cavuoti,200000.0
Cagliari Calcio,Isaías Delpupo,200000.0
Cagliari Calcio,Michele Carboni,150000.0
Cagliari Calcio,Vincenzo Millico,800000.0
Cagliari Calcio,Jacopo Desogus,400000.0
Cagliari Calcio,Filippo Falco,700000.0
Cagliari Calcio,Lisandru Tramoni,400000.0
Cagliari Calcio,Gianluca Lapadula,2700000.0
Cagliari Calcio,Zito Luvumbo,2000000.0
Cagliari Calcio,Leonardo Pavoletti,1000000.0
Cagliari Calcio,Nik Prelec,600000.0
Cagliari Calcio,Adam Griger,500000.0
Frosinone Calcio,Stefano Turati,4500000.0
Frosinone Calcio,Leonardo Loria,275000.0
Frosinone Calcio,Giuseppe Marcianò,50000.0
Frosinone Calcio,Luca Ravanelli,1400000.0
Frosinone Calcio,Przemyslaw Szyminski,800000.0
Frosinone Calcio,Fabio Lucioni,600000.0
Frosinone Calcio,Ilario Monterisi,300000.0
Frosinone Calcio,Sergio Kalaj,200000.0
Frosinone Calcio,Gabriele Bracaglia,75000.0
Frosinone Calcio,Gianluca Frabotta,1400000.0
Frosinone Calcio,Matteo Cotali,800000.0
Frosinone Calcio,Mario Sampirisi,750000.0
Frosinone Calcio,Anthony Oyono,400000.0
Frosinone Calcio,Daniel Boloca,3500000.0
Frosinone Calcio,Matteo Bruno,100000.0
Frosinone Calcio,Luca Mazzitelli,3000000.0
Frosinone Calcio,Marcus Rohdén,1000000.0
Frosinone Calcio,Ben Lhassine Kone,900000.0
Frosinone Calcio,Karlo Lulic,750000.0
Frosinone Calcio,Aliou Traoré,450000.0
Frosinone Calcio,Hamza Haoudi,175000.0
Frosinone Calcio,Kalifa Kujabi,75000.0
Frosinone Calcio,Andrea Oliveri,400000.0
Frosinone Calcio,Luca Garritano,1700000.0
Frosinone Calcio,Francesco Gelli,400000.0
Frosinone Calcio,Giuseppe Caso,3000000.0
Frosinone Calcio,Riccardo Ciervo,1300000.0
Frosinone Calcio,Jaime Báez,1200000.0
Frosinone Calcio,Soufiane Bidaoui,400000.0
Frosinone Calcio,Roberto Insigne,1800000.0
Frosinone Calcio,Giacomo Manzari,300000.0
Frosinone Calcio,Samuele Mulattieri,4500000.0
Frosinone Calcio,Luca Moro,2800000.0
Frosinone Calcio,Gennaro Borrelli,500000.0
Frosinone Calcio,Miloš Bočić,200000.0
Frosinone Calcio,Alessandro Selvini,125000.0
SSC Bari,Elia Caprile,4000000.0
SSC Bari,Pierluigi Frattali,150000.0
SSC Bari,Edoardo Sarri,150000.0
SSC Bari,Emanuele Polverino,50000.0
SSC Bari,Francesco Vicari,2500000.0
SSC Bari,Zan Zuzek,350000.0
SSC Bari,Emanuele Terranova,200000.0
SSC Bari,Valerio Di Cesare,200000.0
SSC Bari,Emmanuele Matino,175000.0
SSC Bari,Guillaume Gigliotti,125000.0
SSC Bari,Marco Bosisio,75000.0
SSC Bari,Antonio Mazzotta,150000.0
SSC Bari,Raffaele Pucino,300000.0
SSC Bari,Raffaele Maiello,1000000.0
SSC Bari,Michael Folorunsho,2500000.0
SSC Bari,Leonardo Benedetti,1600000.0
SSC Bari,Mattia Maita,1400000.0
SSC Bari,Ahmad Benali,900000.0
SSC Bari,Andrea D'Errico,400000.0
SSC Bari,Alessandro Mallamo,350000.0
SSC Bari,Francesco Lops,0.0
SSC Bari,Mehdi Dorval,1000000.0
SSC Bari,Salvatore Molina,650000.0
SSC Bari,Giacomo Ricci,500000.0
SSC Bari,Rubén Botta,900000.0
SSC Bari,Nicola Bellomo,350000.0
SSC Bari,Gianmarco Cangiano,650000.0
SSC Bari,Gregorio Morachioli,500000.0
SSC Bari,Cristian Galano,300000.0
SSC Bari,Sebastiano Esposito,3500000.0
SSC Bari,Walid Cheddira,7500000.0
SSC Bari,Eddie Salcedo,2500000.0
SSC Bari,Aurélien Scheidler,1200000.0
SSC Bari,Damir Céter,500000.0
SSC Bari,Mirco Antenucci,300000.0
Pisa Sporting Club,Alessandro Livieri,350000.0
Pisa Sporting Club,Nícolas,300000.0
Pisa Sporting Club,Johan Guadagno,100000.0
Pisa Sporting Club,Vladan Djekic,75000.0
Pisa Sporting Club,Federico Barba,1100000.0
Pisa Sporting Club,Simone Canestrelli,900000.0
Pisa Sporting Club,Hjörtur Hermannsson,900000.0
Pisa Sporting Club,Adrian Rus,700000.0
Pisa Sporting Club,Antonio Caracciolo,250000.0
Pisa Sporting Club,Alessandro De Vitis,150000.0
Pisa Sporting Club,David Bersnjak,25000.0
Pisa Sporting Club,Francesco Coppola,0.0
Pisa Sporting Club,Pietro Beruatto,2400000.0
Pisa Sporting Club,Roko Jureskin,300000.0
Pisa Sporting Club,Tomás Esteves,1100000.0
Pisa Sporting Club,Arturo Calabresi,1100000.0
Pisa Sporting Club,Christian Sussi,50000.0
Pisa Sporting Club,Marius Marin,2400000.0
Pisa Sporting Club,Ádám Nagy,1700000.0
Pisa Sporting Club,Idrissa Touré,2500000.0
Pisa Sporting Club,Mario Gargiulo,850000.0
Pisa Sporting Club,Artur Ioniță,700000.0
Pisa Sporting Club,Emanuele Zuelli,500000.0
