Club,Player,Market Value (€)
Granada CF,André Ferreira,800000.0
Granada CF,Adri López,300000.0
Granada CF,Raúl Fernández,300000.0
Granada CF,Ángel Jiménez,150000.0
Granada CF,Rafael Romero,50000.0
Granada CF,Ignasi Miquel,1400000.0
Granada CF,Miguel Rubio,1200000.0
Granada CF,Erick Cabaco,1000000.0
Granada CF,Raúl Torrente,1000000.0
Granada CF,Pepe Sánchez,250000.0
Granada CF,Miki Bosch,100000.0
Granada CF,Carlos Neva,2000000.0
Granada CF,Jonathan Silva,800000.0
Granada CF,Eu Gutiérrez,100000.0
Granada CF,Ricard Sánchez,2200000.0
Granada CF,Víctor Díaz,700000.0
Granada CF,Quini,400000.0
Granada CF,Raúl Castro,150000.0
Granada CF,Njegos Petrovic,2200000.0
Granada CF,Yann Bodiger,1600000.0
Granada CF,Pol Lozano,1500000.0
Granada CF,Víctor Meseguer,1200000.0
Granada CF,Sergio Ruiz,1000000.0
Granada CF,Martín Solar,150000.0
Granada CF,Óscar Melendo,2000000.0
Granada CF,Myrto Uzuni,9000000.0
Granada CF,Bryan Zaragoza,1500000.0
Granada CF,Alberto Perea,1000000.0
Granada CF,Mario da Costa,150000.0
Granada CF,Antonio Puertas,4000000.0
Granada CF,Alberto Soro,1500000.0
Granada CF,José Callejón,1200000.0
Granada CF,Rubén Rochina,1000000.0
Granada CF,Matías Arezo,7000000.0
Granada CF,Shon Weissman,4000000.0
Granada CF,Famara Diédhiou,1500000.0
Granada CF,Jorge Molina,600000.0
Granada CF,Adrián Butzke,400000.0
Levante UD,Dani Cárdenas,2000000.0
Levante UD,Joan Femenías,800000.0
Levante UD,Pablo Cuñat,150000.0
Levante UD,Rúben Vezo,3500000.0
Levante UD,Róber Pier,1200000.0
Levante UD,Shkodran Mustafi,1000000.0
Levante UD,Sergio Postigo,500000.0
Levante UD,Marcelo Saracchi,1500000.0
Levante UD,Enric Franquesa,800000.0
Levante UD,Álex Muñoz,800000.0
Levante UD,Mario Climent,25000.0
Levante UD,Marcos Navarro,0.0
Levante UD,Son,1000000.0
Levante UD,Marc Pubill,1000000.0
Levante UD,Carlos Giménez,100000.0
Levante UD,Andrés García,0.0
Levante UD,Pepelu,3000000.0
Levante UD,Vicente Iborra,1200000.0
Levante UD,Gonzalo Melero,4000000.0
Levante UD,José Campaña,3000000.0
Levante UD,Pablo Martínez,1200000.0
Levante UD,Carlos Benítez,100000.0
Levante UD,Hugo Redón,0.0
Levante UD,Carlos Jiménez,0.0
Levante UD,Edgar Alcañiz,0.0
Levante UD,Joni Montiel,2000000.0
Levante UD,Alejandro Cantero,1000000.0
Levante UD,Roger Brugué,800000.0
Levante UD,Charly Musonda Jr.,600000.0
Levante UD,Jorge de Frutos,8000000.0
Levante UD,Rober Ibáñez,500000.0
Levante UD,Wesley Moraes,3000000.0
Levante UD,Mohamed Bouldini,1500000.0
Levante UD,Roberto Soldado,500000.0
Levante UD,José Cambra,0.0
Deportivo Alavés,Antonio Sivera,1200000.0
Deportivo Alavés,Jesús Owono,200000.0
Deportivo Alavés,Adrián Rodríguez,150000.0
Deportivo Alavés,Asier Gago,0.0
