Club,Player,Market Value (€)
SSC Napoli,Alex Meret,18000000.0
SSC Napoli,Pierluigi Gollini,4500000.0
SSC Napoli,Salvatore Sirigu,500000.0
SSC Napoli,Hubert Idasiak,150000.0
SSC Napoli,Valerio Boffelli,75000.0
SSC Napoli,Davide Marfella,50000.0
SSC Napoli,Min-jae Kim,60000000.0
SSC Napoli,Amir Rrahmani,25000000.0
SSC Napoli,Leo Østigård,7000000.0
SSC Napoli,Juan Jesus,3500000.0
SSC Napoli,Mathías Olivera,18000000.0
SSC Napoli,Mário Rui,8000000.0
SSC Napoli,Giovanni Di Lorenzo,25000000.0
SSC Napoli,Alessandro Zanoli,6000000.0
SSC Napoli,Bartosz Bereszyński,1600000.0
SSC Napoli,Stanislav Lobotka,40000000.0
SSC Napoli,Diego Demme,3000000.0
SSC Napoli,Frank Anguissa,40000000.0
SSC Napoli,Piotr Zieliński,35000000.0
SSC Napoli,Tanguy Ndombélé,22000000.0
SSC Napoli,Karim Zedadka,200000.0
SSC Napoli,Eljif Elmas,26000000.0
SSC Napoli,Gianluca Gaetano,4500000.0
SSC Napoli,Khvicha Kvaratskhelia,85000000.0
SSC Napoli,Hirving Lozano,25000000.0
SSC Napoli,Alessio Zerbin,4000000.0
SSC Napoli,Matteo Politano,15000000.0
SSC Napoli,Adam Ounas,7000000.0
SSC Napoli,Giacomo Raspadori,35000000.0
SSC Napoli,Victor Osimhen,120000000.0
SSC Napoli,Giovanni Simeone,15000000.0
Inter Milan,André Onana,35000000.0
Inter Milan,Samir Handanovič,500000.0
Inter Milan,Gabriel Brazão,400000.0
Inter Milan,Alex Cordaz,200000.0
Inter Milan,Nikolaos Botis,100000.0
Inter Milan,Alessandro Bastoni,60000000.0
Inter Milan,Milan Skriniar,50000000.0
Inter Milan,Stefan de Vrij,8000000.0
Inter Milan,Francesco Acerbi,4000000.0
Inter Milan,Danilo D'Ambrosio,1500000.0
Inter Milan,Alessandro Fontanarosa,400000.0
Inter Milan,Federico Dimarco,35000000.0
Inter Milan,Robin Gosens,15000000.0
Inter Milan,Dalbert,1000000.0
Inter Milan,Denzel Dumfries,28000000.0
Inter Milan,Matteo Darmian,4000000.0
Inter Milan,Mattia Zanotti,800000.0
Inter Milan,Hakan Çalhanoğlu,40000000.0
Inter Milan,Marcelo Brozović,25000000.0
Inter Milan,Kristjan Asllani,12000000.0
Inter Milan,Lucien Agoumé,7000000.0
Inter Milan,Aleksandar Stankovic,0.0
Inter Milan,Nicolò Barella,75000000.0
Inter Milan,Henrikh Mkhitaryan,6000000.0
Inter Milan,Roberto Gagliardini,4000000.0
Inter Milan,Ebenezer Akinsanmiro,800000.0
Inter Milan,Raoul Bellanova,5000000.0
Inter Milan,Valentín Carboni,5000000.0
Inter Milan,Issiaka Kamate,200000.0
Inter Milan,Joaquín Correa,12000000.0
Inter Milan,Lautaro Martínez,85000000.0
Inter Milan,Romelu Lukaku,40000000.0
Inter Milan,Edin Dzeko,4000000.0
Inter Milan,Eddie Salcedo,2500000.0
Inter Milan,Dennis Curatolo,150000.0
AC Milan,Mike Maignan,45000000.0
AC Milan,Ciprian Tătărușanu,400000.0
AC Milan,Devis Vásquez,350000.0
AC Milan,Andreas Jungdal,300000.0
AC Milan,Lapo Nava,150000.0
AC Milan,Antonio Mirante,100000.0
AC Milan,Fikayo Tomori,40000000.0
AC Milan,Pierre Kalulu,30000000.0
AC Milan,Malick Thiaw,20000000.0
AC Milan,Matteo Gabbia,5000000.0
AC Milan,Simon Kjaer,3500000.0
AC Milan,Andrei Coubiș,100000.0
AC Milan,Theo Hernández,60000000.0
AC Milan,Fodé Ballo-Touré,3500000.0
AC Milan,Andrea Bozzolan,125000.0
AC Milan,Davide Calabria,20000000.0
AC Milan,Sergiño Dest,10000000.0
AC Milan,Alessandro Florenzi,2000000.0
AC Milan,Ismaël Bennacer,40000000.0
AC Milan,Rade Krunic,10000000.0
AC Milan,Yacine Adli,8000000.0
AC Milan,Tiemoué Bakayoko,2500000.0
AC Milan,Sandro Tonali,50000000.0
AC Milan,Tommaso Pobega,14000000.0
AC Milan,Aster Vranckx,8500000.0
AC Milan,Antonio Gala,75000.0
AC Milan,Charles De Ketelaere,22000000.0
AC Milan,Rafael Leão,90000000.0
AC Milan,Ante Rebić,6000000.0
AC Milan,Brahim Díaz,20000000.0
AC Milan,Alexis Saelemaekers,15000000.0
AC Milan,Junior Messias,4500000.0
AC Milan,Divock Origi,6000000.0
AC Milan,Olivier Giroud,4000000.0
AC Milan,Marko Lazetić,2000000.0
AC Milan,Zlatan Ibrahimovic,2000000.0
Juventus FC,Wojciech Szczesny,10000000.0
Juventus FC,Mattia Perin,4000000.0
Juventus FC,Gian Marco Crespi,200000.0
Juventus FC,Giovanni Garofani,200000.0
Juventus FC,Carlo Pinsoglio,200000.0
Juventus FC,Simone Scaglia,25000.0
Juventus FC,Bremer,40000000.0
Juventus FC,Danilo,15000000.0
Juventus FC,Federico Gatti,12000000.0
Juventus FC,Daniele Rugani,2000000.0
Juventus FC,Leonardo Bonucci,1500000.0
Juventus FC,Alessandro Pio Riccio,700000.0
Juventus FC,Filip Kostić,22000000.0
Juventus FC,Alex Sandro,3000000.0
Juventus FC,Mattia De Sciglio,3000000.0
Juventus FC,Tommaso Barbieri,1200000.0
Juventus FC,Manuel Locatelli,30000000.0
Juventus FC,Denis Zakaria,18000000.0
Juventus FC,Nicolò Rovella,18000000.0
Juventus FC,Leandro Paredes,12000000.0
Juventus FC,Enzo Barrenechea,900000.0
Juventus FC,Adrien Rabiot,40000000.0
Juventus FC,Nicolò Fagioli,35000000.0
Juventus FC,Weston McKennie,18000000.0
Juventus FC,Paul Pogba,15000000.0
Juventus FC,Fabio Miretti,15000000.0
Juventus FC,Alessandro Sersanti,400000.0
Juventus FC,Juan Cuadrado,4000000.0
Juventus FC,Nikola Sekulov,600000.0
Juventus FC,Mohamed Ihattaren,0.0
Juventus FC,Samuel Iling-Junior,9000000.0
Juventus FC,Federico Chiesa,40000000.0
Juventus FC,Ángel Di María,8000000.0
Juventus FC,Matías Soulé,4000000.0
Juventus FC,Mattia Compagnon,400000.0
Juventus FC,Dušan Vlahović,70000000.0
Juventus FC,Moise Kean,18000000.0
Juventus FC,Arkadiusz Milik,8000000.0
Juventus FC,Kaio Jorge,3000000.0
Juventus FC,Cosimo da Graça,800000.0
AS Roma,Rui Patrício,5000000.0
AS Roma,Mile Svilar,1500000.0
AS Roma,Pietro Boer,150000.0
AS Roma,Gabriele Baldi,100000.0
AS Roma,Jacopo Del Bello,25000.0
AS Roma,Roger Ibañez,30000000.0
AS Roma,Gianluca Mancini,18000000.0
AS Roma,Diego Llorente,12000000.0
AS Roma,Chris Smalling,8000000.0
AS Roma,Marash Kumbulla,8000000.0
AS Roma,Dimitrios Keramitsis,250000.0
AS Roma,William Bianda,200000.0
AS Roma,Brian Silva,75000.0
AS Roma,Leonardo Spinazzola,10000000.0
AS Roma,Matías Viña,8000000.0
AS Roma,Jan Oliveras,175000.0
AS Roma,Matteo Falasca,100000.0
AS Roma,Zeki Çelik,10000000.0
AS Roma,Rick Karsdorp,7000000.0
AS Roma,Filippo Missori,800000.0
AS Roma,Corentin Louakima,100000.0
AS Roma,Bryan Cristante,20000000.0
AS Roma,Nemanja Matic,4000000.0
AS Roma,Ebrima Darboe,1800000.0
AS Roma,Benjamin Tahirovic,1500000.0
AS Roma,Giacomo Faticanti,800000.0
AS Roma,Filippo Tripi,300000.0
AS Roma,Mady Camara,10000000.0
AS Roma,Edoardo Bove,10000000.0
AS Roma,Georginio Wijnaldum,8000000.0
AS Roma,Niccolò Pisilli,1000000.0
AS Roma,Riccardo Pagano,900000.0
AS Roma,Nicola Zalewski,20000000.0
AS Roma,Lorenzo Pellegrini,35000000.0
AS Roma,Nicolò Zaniolo,27000000.0
AS Roma,Cristian Volpato,3000000.0
AS Roma,Ante Coric,300000.0
AS Roma,Claudio Cassano,200000.0
AS Roma,Stephan El Shaarawy,5000000.0
AS Roma,Luigi Cherubini,200000.0
AS Roma,Ola Solbakken,3500000.0
AS Roma,Paulo Dybala,30000000.0
AS Roma,Tammy Abraham,40000000.0
AS Roma,Andrea Belotti,8000000.0
AS Roma,Eldor Shomurodov,6000000.0
AS Roma,Felix Afena-Gyan,5000000.0
AS Roma,Jordan Majchrzak,400000.0
Atalanta BC,Juan Musso,8000000.0
Atalanta BC,Marco Sportiello,1500000.0
Atalanta BC,Tommaso Bertini,100000.0
Atalanta BC,Francesco Rossi,100000.0
Atalanta BC,Giorgio Scalvini,40000000.0
Atalanta BC,Merih Demiral,20000000.0
Atalanta BC,Caleb Okoli,10000000.0
Atalanta BC,Berat Djimsiti,10000000.0
Atalanta BC,Rafael Tolói,6000000.0
Atalanta BC,José Luis Palomino,2500000.0
Atalanta BC,Iacopo Regonesi,200000.0
Atalanta BC,Tommaso Del Lungo,100000.0
Atalanta BC,Joakim Maehle,14000000.0
Atalanta BC,Brandon Soppy,9000000.0
Atalanta BC,Hans Hateboer,6000000.0
Atalanta BC,Marten de Roon,10000000.0
Atalanta BC,Mannah Chiwisa,125000.0
Atalanta BC,Leonardo Mendicino,0.0
Atalanta BC,Éderson,20000000.0
Atalanta BC,Mario Pasalic,20000000.0
Atalanta BC,Endri Muhameti,150000.0
Atalanta BC,Matteo Colombo,125000.0
Atalanta BC,Simone Muratore,100000.0
Atalanta BC,Davide Zappacosta,7000000.0
Atalanta BC,Nadir Zortea,2000000.0
Atalanta BC,Marco Palestra,0.0
Atalanta BC,Matteo Ruggeri,4000000.0
Atalanta BC,Lorenzo Bernasconi,75000.0
Atalanta BC,Teun Koopmeiners,30000000.0
Atalanta BC,Ruslan Malinovskyi,15000000.0
Atalanta BC,Jérémie Boga,14000000.0
Atalanta BC,Lukas Vorlicky,100000.0
Atalanta BC,Ademola Lookman,30000000.0
Atalanta BC,Tommaso De Nipoti,175000.0
Atalanta BC,Alessandro Falleni,25000.0
Atalanta BC,Rasmus Højlund,45000000.0
Atalanta BC,Duván Zapata,8000000.0
Atalanta BC,Luis Muriel,5000000.0
SS Lazio,Ivan Provedel,12000000.0
SS Lazio,Luís Maximiano,6000000.0
SS Lazio,Marius Adamonis,150000.0
SS Lazio,Federico Magro,0.0
SS Lazio,Nicolò Casale,22000000.0
SS Lazio,Alessio Romagnoli,18000000.0
SS Lazio,Patric,5000000.0
SS Lazio,Mario Gila,3000000.0
SS Lazio,Fabio Andrea Ruggeri,75000.0
SS Lazio,Luca Pellegrini,7000000.0
SS Lazio,Mohamed Salim Fares,2000000.0
SS Lazio,Dimitrije Kamenovic,700000.0
SS Lazio,Ștefan Radu,300000.0
SS Lazio,Adam Marusic,8000000.0
