Club,Player,Market Value (€)
Club Brugge KV,Simon Mignolet,3200000.0
Club Brugge KV,Josef Bursik,1500000.0
Club Brugge KV,Senne Lammens,500000.0
Club Brugge KV,Nick Shinton,300000.0
Club Brugge KV,Abakar Sylla,8000000.0
Club Brugge KV,Stanley Nsoki,5500000.0
Club Brugge KV,Brandon Mechele,4500000.0
Club Brugge KV,Jack Hendry,3000000.0
Club Brugge KV,Jorne Spileers,2500000.0
Club Brugge KV,Joel Ordóñez,1500000.0
Club Brugge KV,Dedryck Boyata,1000000.0
Club Brugge KV,Bjorn Meijer,10000000.0
Club Brugge KV,Eduard Sobol,2500000.0
Club Brugge KV,Joaquin Seys,400000.0
Club Brugge KV,Clinton Mata,4500000.0
Club Brugge KV,Kyriani Sabbe,1000000.0
Club Brugge KV,Denis Odoi,400000.0
Club Brugge KV,Denzel De Roeve,250000.0
Club Brugge KV,Raphael Onyedika,9000000.0
Club Brugge KV,Mats Rits,5000000.0
Club Brugge KV,Éder Balanta,2000000.0
Club Brugge KV,Lynnt Audoor,550000.0
Club Brugge KV,Owen Otasowie,300000.0
Club Brugge KV,Casper Nielsen,6500000.0
Club Brugge KV,Noah Mbamba,3000000.0
Club Brugge KV,Ruud Vormer,600000.0
Club Brugge KV,Tajon Buchanan,10000000.0
Club Brugge KV,Shion Homma,700000.0
Club Brugge KV,Charles De Ketelaere,22000000.0
Club Brugge KV,Hans Vanaken,10000000.0
Club Brugge KV,Cisse Sandra,1000000.0
Club Brugge KV,Noa Lang,15000000.0
Club Brugge KV,Antonio Nusa,4000000.0
Club Brugge KV,Andreas Skov Olsen,14000000.0
Club Brugge KV,Kamal Sowah,3000000.0
Club Brugge KV,Chemsdine Talbi,1200000.0
Club Brugge KV,Ferran Jutglà,10000000.0
Club Brugge KV,Cyle Larin,8000000.0
Club Brugge KV,Roman Yaremchuk,5000000.0
Club Brugge KV,Romeo Vermant,900000.0
KRC Genk,Maarten Vandevoordt,9000000.0
KRC Genk,Tobe Leysen,300000.0
KRC Genk,Vic Chambaere,200000.0
KRC Genk,Mike Penders,150000.0
KRC Genk,Jhon Lucumí,12000000.0
KRC Genk,Mark McKenzie,8000000.0
KRC Genk,Carlos Cuesta,8000000.0
KRC Genk,Mujaid Sadick,2500000.0
KRC Genk,Matisse Didden,400000.0
KRC Genk,Gerardo Arteaga,7000000.0
KRC Genk,Simen Juklerød,750000.0
KRC Genk,Tuur Rommens,400000.0
KRC Genk,Daniel Muñoz,9000000.0
KRC Genk,Rasmus Carstensen,1500000.0
KRC Genk,Aziz Ouattara,1500000.0
KRC Genk,Matías Galarza,1000000.0
KRC Genk,Eboue Kouassi,600000.0
KRC Genk,Bryan Heynen,11000000.0
KRC Genk,Patrik Hrosovsky,5000000.0
KRC Genk,Jay-Dee Geusens,600000.0
KRC Genk,Angelo Preciado,3300000.0
KRC Genk,Bilal El Khannouss,13000000.0
KRC Genk,Nicolás Castro,3000000.0
KRC Genk,Anouar Ait El Hadj,1700000.0
KRC Genk,Mike Trésor,15000000.0
KRC Genk,Yira Sor,3500000.0
KRC Genk,Luca Oyen,3500000.0
KRC Genk,Joseph Paintsil,12000000.0
KRC Genk,Junya Ito,10000000.0
KRC Genk,Kelvin John,350000.0
KRC Genk,Adnane Abid,150000.0
KRC Genk,Paul Onuachu,13000000.0
KRC Genk,Cyriel Dessers,5000000.0
KRC Genk,Tolu Arokodare,3000000.0
KRC Genk,Ally Samatta,2500000.0
KRC Genk,András Németh,1500000.0
Royal Antwerp FC,Jean Butez,8000000.0
Royal Antwerp FC,Ortwin De Wolf,500000.0
Royal Antwerp FC,Davino Verhulst,50000.0
Royal Antwerp FC,Niels Devalckeneer,0.0
Royal Antwerp FC,Willian Pacho,11000000.0
Royal Antwerp FC,Gastón Ávila,3500000.0
Royal Antwerp FC,Toby Alderweireld,3500000.0
Royal Antwerp FC,Dinis Almeida,1000000.0
Royal Antwerp FC,Björn Engels,1000000.0
Royal Antwerp FC,Zeno Van Den Bosch,1000000.0
Royal Antwerp FC,Noa Wyns,0.0
