Club,Player,Market Value (€)
Bayern Munich,Manuel Neuer,7000000.0
Bayern Munich,Yann Sommer,5000000.0
Bayern Munich,Sven Ulreich,700000.0
Bayern Munich,Johannes Schenk,300000.0
Bayern Munich,Matthijs de Ligt,75000000.0
Bayern Munich,Dayot Upamecano,60000000.0
Bayern Munich,Benjamin Pavard,40000000.0
Bayern Munich,Tanguy Nianzou,7500000.0
Bayern Munich,Daley Blind,3000000.0
Bayern Munich,Justin Janitzek,500000.0
Bayern Munich,Liam Morrison,300000.0
Bayern Munich,Gabriel Marusic,150000.0
Bayern Munich,Alphonso Davies,70000000.0
Bayern Munich,Lucas Hernández,45000000.0
Bayern Munich,João Cancelo,50000000.0
Bayern Munich,Noussair Mazraoui,28000000.0
Bayern Munich,Josip Stanisic,12000000.0
Bayern Munich,Bouna Sarr,2000000.0
Bayern Munich,Joshua Kimmich,75000000.0
Bayern Munich,Ryan Gravenberch,30000000.0
Bayern Munich,Aleksandar Pavlovic,0.0
Bayern Munich,Leon Goretzka,45000000.0
Bayern Munich,Marcel Sabitzer,20000000.0
Bayern Munich,Jamal Musiala,110000000.0
Bayern Munich,Paul Wanner,3000000.0
Bayern Munich,Arijon Ibrahimovic,1000000.0
Bayern Munich,Kingsley Coman,65000000.0
Bayern Munich,Serge Gnabry,55000000.0
Bayern Munich,Sadio Mané,25000000.0
Bayern Munich,Leroy Sané,65000000.0
Bayern Munich,Thomas Müller,12000000.0
Bayern Munich,Gabriel Vidovic,2500000.0
Bayern Munich,Mathys Tel,20000000.0
Bayern Munich,Joshua Zirkzee,9000000.0
Bayern Munich,Eric-Maxim Choupo-Moting,5000000.0
Borussia Dortmund,Gregor Kobel,35000000.0
Borussia Dortmund,Marcel Lotka,1500000.0
Borussia Dortmund,Alexander Meyer,1000000.0
Borussia Dortmund,Luca Unbehaun,650000.0
Borussia Dortmund,Silas Ostrzinski,150000.0
Borussia Dortmund,Nico Schlotterbeck,40000000.0
Borussia Dortmund,Niklas Süle,35000000.0
Borussia Dortmund,Mats Hummels,6000000.0
Borussia Dortmund,Soumaïla Coulibaly,1000000.0
Borussia Dortmund,Antonios Papadopoulos,600000.0
Borussia Dortmund,Raphaël Guerreiro,20000000.0
Borussia Dortmund,Tom Rothe,3500000.0
Borussia Dortmund,Nico Schulz,1000000.0
Borussia Dortmund,Julian Ryerson,13000000.0
Borussia Dortmund,Marius Wolf,10000000.0
Borussia Dortmund,Thomas Meunier,5000000.0
Borussia Dortmund,Felix Passlack,1500000.0
Borussia Dortmund,Mateu Morey,1000000.0
Borussia Dortmund,Emre Can,14000000.0
Borussia Dortmund,Salih Özcan,13000000.0
Borussia Dortmund,Abdoulaye Kamara,1000000.0
Borussia Dortmund,Mahmoud Dahoud,12000000.0
Borussia Dortmund,Jude Bellingham,120000000.0
Borussia Dortmund,Julian Brandt,40000000.0
Borussia Dortmund,Giovanni Reyna,25000000.0
Borussia Dortmund,Marco Reus,7000000.0
Borussia Dortmund,Göktan Gürpüz,300000.0
Borussia Dortmund,Karim Adeyemi,40000000.0
Borussia Dortmund,Jamie Gittens,14000000.0
Borussia Dortmund,Julien Duranville,8500000.0
Borussia Dortmund,Thorgan Hazard,7000000.0
Borussia Dortmund,Donyell Malen,28000000.0
Borussia Dortmund,Justin Njinmah,800000.0
Borussia Dortmund,Marco Pasalic,350000.0
Borussia Dortmund,Sébastien Haller,30000000.0
Borussia Dortmund,Youssoufa Moukoko,30000000.0
Borussia Dortmund,Anthony Modeste,700000.0
RB Leipzig,Péter Gulácsi,5000000.0
RB Leipzig,Janis Blaswich,2500000.0
RB Leipzig,Ørjan Nyland,600000.0
RB Leipzig,Jonas Nickisch,200000.0
RB Leipzig,Timo Schlieck,200000.0
RB Leipzig,Oskar Preil,100000.0
RB Leipzig,Mohamed Simakan,25000000.0
RB Leipzig,Lukas Klostermann,12000000.0
RB Leipzig,Willi Orbán,10000000.0
RB Leipzig,Abdou Diallo,10000000.0
RB Leipzig,Marcel Halstenberg,3500000.0
RB Leipzig,Josko Gvardiol,75000000.0
RB Leipzig,David Raum,14000000.0
RB Leipzig,Benjamin Henrichs,15000000.0
RB Leipzig,Hugo Novoa,4300000.0
RB Leipzig,Sanoussy Ba,500000.0
RB Leipzig,Dominik Szoboszlai,50000000.0
RB Leipzig,Konrad Laimer,28000000.0
RB Leipzig,Xaver Schlager,22000000.0
RB Leipzig,Amadou Haidara,17000000.0
RB Leipzig,Kevin Kampl,3500000.0
RB Leipzig,Dani Olmo,40000000.0
RB Leipzig,Caden Clark,2000000.0
RB Leipzig,Timo Werner,25000000.0
RB Leipzig,Emil Forsberg,7000000.0
RB Leipzig,Christopher Nkunku,80000000.0
RB Leipzig,André Silva,15000000.0
RB Leipzig,Alexander Sørloth,12000000.0
RB Leipzig,Yussuf Poulsen,7000000.0
Bayer 04 Leverkusen,Lukas Hradecky,2500000.0
Bayer 04 Leverkusen,Patrick Pentz,1500000.0
Bayer 04 Leverkusen,Andrey Lunev,1200000.0
Bayer 04 Leverkusen,Niklas Lomb,250000.0
Bayer 04 Leverkusen,Maximilian Neutgens,0.0
Bayer 04 Leverkusen,Piero Hincapié,35000000.0
Bayer 04 Leverkusen,Edmond Tapsoba,30000000.0
Bayer 04 Leverkusen,Jonathan Tah,20000000.0
Bayer 04 Leverkusen,Odilon Kossounou,18000000.0
Bayer 04 Leverkusen,Madi Monamay,0.0
Bayer 04 Leverkusen,Mitchel Bakker,9000000.0
Bayer 04 Leverkusen,Daley Sinkgraven,2500000.0
Bayer 04 Leverkusen,Timothy Fosu-Mensah,2000000.0
Bayer 04 Leverkusen,Robert Andrich,11000000.0
Bayer 04 Leverkusen,Ayman Azhil,400000.0
Bayer 04 Leverkusen,Joshua Eze,150000.0
Bayer 04 Leverkusen,Leon Köhl,0.0
Bayer 04 Leverkusen,Exequiel Palacios,22000000.0
Bayer 04 Leverkusen,Kerem Demirbay,6000000.0
Bayer 04 Leverkusen,Nadiem Amiri,6000000.0
Bayer 04 Leverkusen,Charles Aránguiz,3500000.0
Bayer 04 Leverkusen,Noah Mbamba,3000000.0
Bayer 04 Leverkusen,Zidan Sertdemir,1000000.0
Bayer 04 Leverkusen,Jeremie Frimpong,40000000.0
Bayer 04 Leverkusen,Florian Wirtz,85000000.0
Bayer 04 Leverkusen,Ayman Aourir,0.0
Bayer 04 Leverkusen,Amine Adli,20000000.0
Bayer 04 Leverkusen,Callum Hudson-Odoi,15000000.0
Bayer 04 Leverkusen,Moussa Diaby,50000000.0
Bayer 04 Leverkusen,Karim Bellarabi,1500000.0
Bayer 04 Leverkusen,Adam Hlozek,18000000.0
Bayer 04 Leverkusen,Paulinho,7500000.0
Bayer 04 Leverkusen,Patrik Schick,25000000.0
Bayer 04 Leverkusen,Sardar Azmoun,12000000.0
