Club,Player,Market Value (€)
Hamburger SV,Daniel Heuer Fernandes,1200000.0
Hamburger SV,Matheo Raab,400000.0
Hamburger SV,Leo Oppermann,200000.0
Hamburger SV,Tom Mickel,100000.0
Hamburger SV,Sebastian Schonlau,2000000.0
Hamburger SV,Moritz Heyer,1500000.0
Hamburger SV,Javi Montero,1200000.0
Hamburger SV,Jonas David,1200000.0
Hamburger SV,Stephan Ambrosius,900000.0
Hamburger SV,Maximilian Rohr,700000.0
Hamburger SV,Valon Zumberi,150000.0
Hamburger SV,Mario Vuskovic,0.0
Hamburger SV,Miro Muheim,1500000.0
Hamburger SV,Tim Leibold,1000000.0
Hamburger SV,Noah Katterbach,1000000.0
Hamburger SV,Bent Andresen,150000.0
Hamburger SV,William Mikelbrencis,1000000.0
Hamburger SV,Nicolas Oliveira,175000.0
Hamburger SV,Jonas Meffert,1500000.0
Hamburger SV,Elijah Krahn,300000.0
Hamburger SV,Ludovit Reis,6000000.0
Hamburger SV,László Bénes,2200000.0
Hamburger SV,Anssi Suhonen,900000.0
Hamburger SV,Sonny Kittel,1000000.0
Hamburger SV,Ogechika Heil,300000.0
Hamburger SV,Omar Megeed,250000.0
Hamburger SV,Jean-Luc Dompé,2200000.0
Hamburger SV,Aaron Opoku,600000.0
Hamburger SV,Bakery Jatta,1300000.0
Hamburger SV,Filip Bilbija,600000.0
Hamburger SV,Xavier Amaechi,500000.0
Hamburger SV,Robert Glatzel,2500000.0
Hamburger SV,Ransford Königsdörffer,2000000.0
Hamburger SV,András Németh,1500000.0
Hamburger SV,Robin Meißner,500000.0
Hamburger SV,Tom Sanne,250000.0
Fortuna Düsseldorf,Florian Kastenmeier,1000000.0
Fortuna Düsseldorf,Raphael Wolf,200000.0
Fortuna Düsseldorf,Dennis Gorka,200000.0
Fortuna Düsseldorf,Christoph Klarer,2200000.0
Fortuna Düsseldorf,Jordy de Wijs,1000000.0
Fortuna Düsseldorf,Andre Hoffmann,900000.0
Fortuna Düsseldorf,Tim Oberdorf,800000.0
Fortuna Düsseldorf,Niko Vukancic,100000.0
Fortuna Düsseldorf,Nicolas Gavory,1200000.0
Fortuna Düsseldorf,Emmanuel Iyoha,800000.0
Fortuna Düsseldorf,Benjamin Böckle,200000.0
Fortuna Düsseldorf,Takashi Uchino,150000.0
Fortuna Düsseldorf,David Savic,75000.0
Fortuna Düsseldorf,Jorrit Hendrix,1200000.0
Fortuna Düsseldorf,Marcel Sobottka,1200000.0
Fortuna Düsseldorf,Matthias Zimmermann,800000.0
Fortuna Düsseldorf,Tom Geerkens,200000.0
Fortuna Düsseldorf,Adam Bodzek,175000.0
Fortuna Düsseldorf,Michal Karbownik,3000000.0
Fortuna Düsseldorf,Ao Tanaka,2500000.0
Fortuna Düsseldorf,Shinta Appelkamp,2500000.0
Fortuna Düsseldorf,Jakub Piotrowski,1500000.0
Fortuna Düsseldorf,Elione Fernandes Neto,500000.0
Fortuna Düsseldorf,Daniel Bunk,100000.0
Fortuna Düsseldorf,Felix Klaus,800000.0
Fortuna Düsseldorf,Kristoffer Peterson,800000.0
Fortuna Düsseldorf,Kwadwo Baah,300000.0
Fortuna Düsseldorf,Nana Ampomah,100000.0
Fortuna Düsseldorf,Jona Niemiec,350000.0
Fortuna Düsseldorf,Dawid Kownacki,3500000.0
Fortuna Düsseldorf,Daniel Ginczek,500000.0
Fortuna Düsseldorf,Rouwen Hennings,300000.0
Fortuna Düsseldorf,Marcel Mansfeld,150000.0
1.FC Nuremberg,Peter Vindahl,650000.0
1.FC Nuremberg,Christian Mathenia,600000.0
