Club,Player,Market Value (€)
Fortuna Düsseldorf,Florian Kastenmeier,1200000.0
Fortuna Düsseldorf,Raphael Wolf,250000.0
Fortuna Düsseldorf,Anton Mitryushkin,250000.0
Fortuna Düsseldorf,Dennis Gorka,200000.0
Fortuna Düsseldorf,Kevin Danso,5000000.0
Fortuna Düsseldorf,Andre Hoffmann,2000000.0
Fortuna Düsseldorf,Luka Krajnc,750000.0
Fortuna Düsseldorf,Christoph Klarer,600000.0
Fortuna Düsseldorf,Jamil Siebert,200000.0
Fortuna Düsseldorf,Nikell Touglo,150000.0
Fortuna Düsseldorf,Boris Tomiak,125000.0
Fortuna Düsseldorf,Leonardo Koutris,2500000.0
Fortuna Düsseldorf,Emmanuel Iyoha,750000.0
Fortuna Düsseldorf,Florian Hartherz,500000.0
Fortuna Düsseldorf,Michel Stöcker,100000.0
Fortuna Düsseldorf,Tim Köther,75000.0
Fortuna Düsseldorf,Jean Zimmer,750000.0
Fortuna Düsseldorf,Matthias Zimmermann,1800000.0
Fortuna Düsseldorf,Marcel Sobottka,1500000.0
Fortuna Düsseldorf,Adam Bodzek,250000.0
Fortuna Düsseldorf,Gökhan Gül,250000.0
Fortuna Düsseldorf,Shinta Appelkamp,1800000.0
Fortuna Düsseldorf,Alfredo Morales,1200000.0
Fortuna Düsseldorf,Jakub Piotrowski,700000.0
Fortuna Düsseldorf,Edgar Prib,400000.0
Fortuna Düsseldorf,Oliver Fink,100000.0
Fortuna Düsseldorf,Felix Klaus,1500000.0
Fortuna Düsseldorf,Thomas Pledl,500000.0
Fortuna Düsseldorf,Kristoffer Peterson,2000000.0
Fortuna Düsseldorf,Nana Ampomah,1000000.0
Fortuna Düsseldorf,Kelvin Ofori,500000.0
Fortuna Düsseldorf,Dawid Kownacki,3000000.0
Fortuna Düsseldorf,Kenan Karaman,2500000.0
Fortuna Düsseldorf,Rouwen Hennings,800000.0
Fortuna Düsseldorf,Brandon Borrello,600000.0
Fortuna Düsseldorf,Lex-Tyger Lobinger,125000.0
Hamburger SV,Sven Ulreich,900000.0
Hamburger SV,Daniel Heuer Fernandes,500000.0
Hamburger SV,Tom Mickel,200000.0
Hamburger SV,Leo Oppermann,100000.0
Hamburger SV,Rick van Drongelen,2500000.0
Hamburger SV,Stephan Ambrosius,1800000.0
Hamburger SV,Moritz Heyer,1500000.0
