Club,Player,Market Value (€)
Inter Milan,Andrei Radu,6000000.0
Inter Milan,Samir Handanovič,2500000.0
Inter Milan,Filip Stankovic,500000.0
Inter Milan,Daniele Padelli,400000.0
Inter Milan,Milan Skriniar,60000000.0
Inter Milan,Alessandro Bastoni,60000000.0
Inter Milan,Stefan de Vrij,50000000.0
Inter Milan,Danilo D'Ambrosio,5000000.0
Inter Milan,Lorenzo Pirola,2500000.0
Inter Milan,Andrea Ranocchia,1000000.0
Inter Milan,Edoardo Sottini,350000.0
Inter Milan,Lorenzo Moretti,125000.0
Inter Milan,Fabio Cortinovis,25000.0
Inter Milan,Dalbert,4000000.0
Inter Milan,Aleksandar Kolarov,1500000.0
Inter Milan,Ashley Young,1000000.0
Inter Milan,Franco Carboni,0.0
Inter Milan,Achraf Hakimi,60000000.0
Inter Milan,Matteo Darmian,7000000.0
Inter Milan,Tibo Persyn,350000.0
Inter Milan,Marcelo Brozović,40000000.0
Inter Milan,Niccolò Squizzato,150000.0
Inter Milan,Nicolò Barella,65000000.0
Inter Milan,Christian Eriksen,40000000.0
Inter Milan,Roberto Gagliardini,15000000.0
Inter Milan,Stefano Sensi,13000000.0
Inter Milan,Matías Vecino,8000000.0
Inter Milan,Radja Nainggolan,5000000.0
Inter Milan,Arturo Vidal,3500000.0
Inter Milan,David Wieser,150000.0
Inter Milan,Riccardo Boscolo Chio,100000.0
Inter Milan,Cesare Casadei,0.0
Inter Milan,Franco Vezzoni,400000.0
Inter Milan,Gaetano Oristanio,600000.0
Inter Milan,Ivan Perisic,10000000.0
Inter Milan,Romelu Lukaku,100000000.0
Inter Milan,Lautaro Martínez,80000000.0
Inter Milan,Andrea Pinamonti,12000000.0
Inter Milan,Alexis Sánchez,7500000.0
Inter Milan,Martín Satriano,1000000.0
Inter Milan,Nicholas Bonfanti,250000.0
Juventus FC,Wojciech Szczesny,25000000.0
Juventus FC,Gianluigi Buffon,1000000.0
Juventus FC,Franco Israel,600000.0
Juventus FC,Carlo Pinsoglio,400000.0
Juventus FC,Giovanni Garofani,150000.0
Juventus FC,Matthijs de Ligt,75000000.0
Juventus FC,Merih Demiral,28000000.0
Juventus FC,Danilo,20000000.0
Juventus FC,Leonardo Bonucci,8000000.0
Juventus FC,Daniele Rugani,5000000.0
Juventus FC,Radu Drăgușin,3000000.0
Juventus FC,Giorgio Chiellini,1500000.0
Juventus FC,Koni De Winter,400000.0
Juventus FC,Alessandro Pio Riccio,350000.0
Juventus FC,Riccardo Capellini,250000.0
Juventus FC,Davide De Marino,175000.0
Juventus FC,Alex Sandro,20000000.0
Juventus FC,Gianluca Frabotta,2500000.0
Juventus FC,Mattia De Sciglio,7500000.0
Juventus FC,Wesley Gasolina,1000000.0
Juventus FC,Alessandro Di Pardo,225000.0
Juventus FC,Arthur Melo,40000000.0
Juventus FC,Rodrigo Bentancur,35000000.0
Juventus FC,Daouda Peeters,1000000.0
Juventus FC,Adrien Rabiot,30000000.0
Juventus FC,Weston McKennie,25000000.0
Juventus FC,Aaron Ramsey,14000000.0
Juventus FC,Hans Nicolussi Caviglia,1500000.0
Juventus FC,Nicolò Fagioli,1200000.0
Juventus FC,Manolo Portanova,1000000.0
Juventus FC,Filippo Ranocchia,600000.0
Juventus FC,Hamza Rafia,500000.0
Juventus FC,Juan Cuadrado,16000000.0
Juventus FC,Dejan Kulusevski,40000000.0
Juventus FC,Marley Aké,2500000.0
Juventus FC,Félix Correia,2000000.0
Juventus FC,Federico Chiesa,60000000.0
Juventus FC,Federico Bernardeschi,15000000.0
Juventus FC,Douglas Costa,6000000.0
Juventus FC,Paulo Dybala,50000000.0
Juventus FC,Cristiano Ronaldo,45000000.0
Juventus FC,Álvaro Morata,45000000.0
Juventus FC,Cosimo da Graça,1100000.0
Juventus FC,Alejandro Marqués,500000.0
Juventus FC,Giacomo Vrioni,350000.0
AC Milan,Gianluigi Donnarumma,60000000.0
AC Milan,Ciprian Tătărușanu,600000.0
AC Milan,Antonio Donnarumma,300000.0
AC Milan,Andreas Jungdal,150000.0
AC Milan,Leonardo Moleri,25000.0
AC Milan,Fikayo Tomori,28000000.0
AC Milan,Alessio Romagnoli,25000000.0
AC Milan,Simon Kjaer,10000000.0
AC Milan,Matteo Gabbia,8500000.0
AC Milan,Pierre Kalulu,7000000.0
AC Milan,Léo Duarte,2200000.0
AC Milan,Mateo Musacchio,2000000.0
AC Milan,Nikolaos Michelis,400000.0
AC Milan,Luca Stângă,150000.0
AC Milan,Theo Hernández,50000000.0
AC Milan,Diego Laxalt,3200000.0
AC Milan,Davide Calabria,25000000.0
AC Milan,Diogo Dalot,10000000.0
AC Milan,Andrea Conti,4500000.0
AC Milan,Ismaël Bennacer,38000000.0
AC Milan,Hakan Çalhanoğlu,35000000.0
AC Milan,Rade Krunic,6000000.0
AC Milan,Soualiho Meïté,5000000.0
AC Milan,Franck Kessié,55000000.0
AC Milan,Sandro Tonali,27000000.0
