Club,Player,Market Value (€)
AC Monza,Michele Di Gregorio,3500000.0
AC Monza,Eugenio Lamanna,350000.0
AC Monza,Daniele Sommariva,150000.0
AC Monza,Stefano Rubbi,25000.0
AC Monza,Andrea Mazza,0.0
AC Monza,Gianluca Ravarelli,0.0
AC Monza,Davide Bettella,3700000.0
AC Monza,Lorenzo Pirola,2500000.0
AC Monza,Giuseppe Bellusci,800000.0
AC Monza,Filippo Scaglia,500000.0
AC Monza,Gabriel Paletta,300000.0
AC Monza,Andrea Robbiati,50000.0
AC Monza,Pietro Saio,0.0
AC Monza,Carlos Augusto,5500000.0
AC Monza,Armando Anastasio,200000.0
AC Monza,Giuseppe Amato,25000.0
AC Monza,Giulio Donati,800000.0
AC Monza,Mario Sampirisi,600000.0
AC Monza,Andrea Barberis,1500000.0
AC Monza,Matteo Scozzarella,800000.0
AC Monza,Nicola Rigoni,300000.0
AC Monza,Luca Lombardi,75000.0
AC Monza,Davide Frattesi,8500000.0
AC Monza,Pepín Machín,900000.0
AC Monza,Antonino Barillà,800000.0
AC Monza,Marco Fossati,650000.0
AC Monza,Andrea D'Errico,400000.0
AC Monza,Marco Armellino,400000.0
AC Monza,Danilo Magli,25000.0
AC Monza,Franco Lepore,250000.0
AC Monza,Simone Achille Giosuè,10000.0
AC Monza,Kevin-Prince Boateng,2000000.0
AC Monza,Andrea Colpani,950000.0
AC Monza,Nicola Mosti,200000.0
AC Monza,Antonio Marin,850000.0
AC Monza,Marco D'Alessandro,1200000.0
AC Monza,Federico Ricci,900000.0
AC Monza,Sabino Signorile,50000.0
AC Monza,Dany Mota,4000000.0
AC Monza,Edoardo Colferai,75000.0
AC Monza,Mirko Marić,3000000.0
AC Monza,Davide Diaw,3000000.0
AC Monza,Christian Gytkjaer,2500000.0
AC Monza,Mario Balotelli,1500000.0
AC Monza,Mattia Finotto,450000.0
AC Monza,Luigi Caccavo,0.0
Empoli FC,Ivan Provedel,2500000.0
Empoli FC,Alberto Brignoli,1200000.0
Empoli FC,Jacopo Furlan,300000.0
Empoli FC,Leandro Pratelli,200000.0
Empoli FC,Valerio Biagini,0.0
Empoli FC,Dimitrios Nikolaou,2300000.0
Empoli FC,Simone Romagnoli,1200000.0
Empoli FC,Nicolò Casale,500000.0
Empoli FC,Mattia Viti,300000.0
Empoli FC,Roberto Pirrello,250000.0
Empoli FC,Fabiano Parisi,2500000.0
Empoli FC,Aleksa Terzic,2000000.0
Empoli FC,Luca Antonelli,200000.0
Empoli FC,Andrea Cambiaso,200000.0
Empoli FC,Alessio Rizza,0.0
Empoli FC,Stefano Sabelli,1900000.0
Empoli FC,Riccardo Fiamozzi,500000.0
Empoli FC,Davide Zappella,250000.0
Empoli FC,Samuele Ricci,9000000.0
Empoli FC,Leo Stulac,3000000.0
Empoli FC,Kristjan Asllani,200000.0
Empoli FC,Samuele Damiani,200000.0
Empoli FC,Szymon Żurkowski,2000000.0
Empoli FC,Nicolas Haas,2000000.0
Empoli FC,Giovanni Crociata,900000.0
Empoli FC,Filippo Bandinelli,700000.0
Empoli FC,Luca Belardinelli,150000.0
Empoli FC,Nedim Bajrami,6000000.0
Empoli FC,Tommaso Baldanzi,600000.0
Empoli FC,Tommaso Fantacci,175000.0
Empoli FC,Davide Merola,250000.0
Empoli FC,Ryder Matos,1000000.0
Empoli FC,Kevin Piscopo,200000.0
Empoli FC,Leonardo Mancuso,4000000.0
Empoli FC,Andrea La Mantia,2000000.0
Empoli FC,Marco Olivieri,800000.0
Empoli FC,Stefano Moreo,800000.0
SPAL,Etrit Berisha,2200000.0
SPAL,Stefano Minelli,500000.0
SPAL,Demba Thiam,500000.0
SPAL,Cesare Galeotti,150000.0
SPAL,Maurice Gomis,25000.0
SPAL,Andrea Rigon,0.0
SPAL,Francesco Vicari,3200000.0
SPAL,Luca Ranieri,2500000.0
SPAL,Caleb Okoli,1000000.0
SPAL,Bartosz Salamon,650000.0
SPAL,Nenad Tomović,300000.0
SPAL,Patryk Peda,175000.0
SPAL,Malik Owolabi-Belewu,50000.0
SPAL,Marco Sala,3000000.0
SPAL,Lorenzo Dickmann,1500000.0
SPAL,Leonardo Sernicola,1000000.0
SPAL,Riccardo Spaltro,250000.0
SPAL,Salvatore Esposito,3000000.0
SPAL,Federico Viviani,500000.0
SPAL,Federico Zanchetta,300000.0
SPAL,Mattia Valoti,2500000.0
SPAL,Alessandro Murgia,1500000.0
SPAL,Jacopo Segre,1400000.0
SPAL,Simone Missiroli,700000.0
SPAL,Marko Jankovic,500000.0
SPAL,Georgi Tunjov,400000.0
SPAL,Luca Mora,350000.0
SPAL,Christopher Attys,150000.0
SPAL,Lucas Castro,2000000.0
SPAL,Federico Di Francesco,2500000.0
SPAL,Gabriel Strefezza,3200000.0
SPAL,Enrico Brignola,1500000.0
SPAL,Marco D'Alessandro,1200000.0
SPAL,Demba Seck,400000.0
SPAL,Sebastiano Esposito,6000000.0
SPAL,Marco Tumminello,900000.0
SPAL,Alberto Paloschi,800000.0
SPAL,Raúl Asencio,550000.0
SPAL,Luca Moro,250000.0
SPAL,Sergio Floccari,100000.0
Brescia Calcio,Jesse Joronen,1700000.0
Brescia Calcio,Lorenzo Andrenacci,150000.0
