Club,Player,Market Value (€)
Club Brugge KV,Simon Mignolet,8000000.0
Club Brugge KV,Ethan Horvath,1200000.0
Club Brugge KV,Senne Lammens,400000.0
Club Brugge KV,Nick Shinton,300000.0
Club Brugge KV,Odilon Kossounou,13000000.0
Club Brugge KV,Brandon Mechele,7000000.0
Club Brugge KV,Simon Deli,4300000.0
Club Brugge KV,Stefano Denswil,3500000.0
Club Brugge KV,Federico Ricca,3000000.0
Club Brugge KV,Matej Mitrovic,1800000.0
Club Brugge KV,Nathan Fuakala,250000.0
Club Brugge KV,Eduard Sobol,3000000.0
Club Brugge KV,Maxim De Cuyper,600000.0
Club Brugge KV,Clinton Mata,10000000.0
Club Brugge KV,Ignace Van der Brempt,1200000.0
Club Brugge KV,Nabil Dirar,150000.0
Club Brugge KV,Mats Rits,5500000.0
Club Brugge KV,Éder Balanta,4500000.0
Club Brugge KV,Ruud Vormer,4000000.0
Club Brugge KV,Siebe Schrijvers,2200000.0
Club Brugge KV,Noah Mbamba,800000.0
Club Brugge KV,Thomas Van den Keybus,500000.0
Club Brugge KV,Ibrahima Fofana,400000.0
Club Brugge KV,Arne Engels,350000.0
Club Brugge KV,Charles De Ketelaere,16000000.0
Club Brugge KV,Hans Vanaken,13000000.0
Club Brugge KV,Cisse Sandra,400000.0
Club Brugge KV,Mathis Servais,250000.0
Club Brugge KV,Noa Lang,22000000.0
Club Brugge KV,Krépin Diatta,18000000.0
Club Brugge KV,Tahith Chong,4000000.0
Club Brugge KV,Emmanuel Dennis,5000000.0
Club Brugge KV,Bas Dost,4800000.0
Club Brugge KV,Michael Krmencik,4000000.0
Club Brugge KV,Youssouph Badji,3500000.0
Club Brugge KV,David Okereke,2800000.0
Club Brugge KV,Daniel Pérez,800000.0
Club Brugge KV,Thibo Baeten,400000.0
KRC Genk,Maarten Vandevoordt,4000000.0
KRC Genk,Danny Vukovic,500000.0
KRC Genk,Tobe Leysen,200000.0
KRC Genk,Vic Chambaere,100000.0
KRC Genk,Jhon Lucumí,11000000.0
KRC Genk,Carlos Cuesta,6000000.0
KRC Genk,Mark McKenzie,5000000.0
KRC Genk,Sébastien Dewaest,1000000.0
KRC Genk,Dries Wouters,800000.0
KRC Genk,Matisse Didden,150000.0
KRC Genk,Joakim Maehle,13000000.0
KRC Genk,Gerardo Arteaga,5000000.0
KRC Genk,Jere Uronen,2500000.0
KRC Genk,Neto Borges,950000.0
KRC Genk,Daniel Muñoz,8000000.0
KRC Genk,Mats Møller Dæhli,1800000.0
KRC Genk,Eboue Kouassi,1500000.0
KRC Genk,Bryan Heynen,9000000.0
KRC Genk,Patrik Hrosovsky,5000000.0
KRC Genk,Bastien Toma,2500000.0
KRC Genk,Casper De Norre,1800000.0
KRC Genk,Pierre Dwomoh,500000.0
KRC Genk,Elias Sierra,400000.0
KRC Genk,Jay-Dee Geusens,200000.0
KRC Genk,Angelo Preciado,3000000.0
KRC Genk,Kristian Thorstvedt,6000000.0
KRC Genk,Luca Oyen,3000000.0
KRC Genk,Bryan Limbombe,350000.0
KRC Genk,Théo Bongonda,11000000.0
KRC Genk,Junya Ito,8000000.0
