Club,Player,Market Value (€)
Manchester City,Ederson,50000000.0
Manchester City,Zack Steffen,6000000.0
Manchester City,Scott Carson,300000.0
Manchester City,James Trafford,0.0
Manchester City,Rúben Dias,75000000.0
Manchester City,Aymeric Laporte,45000000.0
Manchester City,Nathan Aké,32000000.0
Manchester City,John Stones,30000000.0
Manchester City,Eric García,20000000.0
Manchester City,Nicolás Otamendi,8000000.0
Manchester City,Taylor Harwood-Bellis,3000000.0
Manchester City,Philippe Sandler,2500000.0
Manchester City,Luke Mbete,0.0
Manchester City,Oleksandr Zinchenko,25000000.0
Manchester City,Benjamin Mendy,20000000.0
Manchester City,João Cancelo,55000000.0
Manchester City,Kyle Walker,28000000.0
Manchester City,Rodri,70000000.0
Manchester City,Fernandinho,2000000.0
Manchester City,Claudio Gomes,450000.0
Manchester City,İlkay Gündoğan,40000000.0
Manchester City,Adrián Bernabé,2300000.0
Manchester City,Tommy Doyle,1000000.0
Manchester City,Felix Nmecha,450000.0
Manchester City,Kevin De Bruyne,100000000.0
Manchester City,Bernardo Silva,70000000.0
Manchester City,Cole Palmer,500000.0
Manchester City,Raheem Sterling,90000000.0
Manchester City,Phil Foden,80000000.0
Manchester City,Ferran Torres,50000000.0
Manchester City,Riyad Mahrez,42000000.0
Manchester City,Jack Harrison,15000000.0
Manchester City,Patrick Roberts,2000000.0
Manchester City,Gabriel Jesus,60000000.0
Manchester City,Sergio Agüero,18000000.0
Manchester City,Liam Delap,1000000.0
Liverpool FC,Alisson,60000000.0
Liverpool FC,Caoimhín Kelleher,2500000.0
Liverpool FC,Adrián,1000000.0
Liverpool FC,Harvey Davies,0.0
Liverpool FC,Vitezslav Jaros,0.0
Liverpool FC,Jakub Ojrzynski,0.0
Liverpool FC,Liam Hughes,0.0
Liverpool FC,Virgil van Dijk,55000000.0
Liverpool FC,Joe Gomez,30000000.0
Liverpool FC,Ozan Kabak,25000000.0
Liverpool FC,Joel Matip,18000000.0
Liverpool FC,Nat Phillips,8000000.0
Liverpool FC,Rhys Williams,5000000.0
Liverpool FC,Ben Davies,3000000.0
Liverpool FC,Sepp van den Berg,2500000.0
Liverpool FC,Billy Koumetio,500000.0
Liverpool FC,Andrew Robertson,65000000.0
Liverpool FC,Konstantinos Tsimikas,8000000.0
Liverpool FC,Trent Alexander-Arnold,75000000.0
Liverpool FC,Neco Williams,8000000.0
Liverpool FC,Fabinho,60000000.0
Liverpool FC,Marko Grujić,15000000.0
Liverpool FC,Naby Keïta,32000000.0
Liverpool FC,Georginio Wijnaldum,30000000.0
Liverpool FC,Thiago Alcántara,30000000.0
Liverpool FC,Curtis Jones,30000000.0
Liverpool FC,Jordan Henderson,20000000.0
Liverpool FC,Alex Oxlade-Chamberlain,18000000.0
Liverpool FC,Harvey Elliott,15000000.0
Liverpool FC,James Milner,3000000.0
Liverpool FC,Jake Cain,0.0
Liverpool FC,Xherdan Shaqiri,12000000.0
Liverpool FC,Ben Woodburn,2000000.0
Liverpool FC,Leighton Clarkson,150000.0
Liverpool FC,Sadio Mané,85000000.0
Liverpool FC,Takumi Minamino,12000000.0
Liverpool FC,Mohamed Salah,100000000.0
Liverpool FC,Harry Wilson,17000000.0
Liverpool FC,Sheyi Ojo,3000000.0
Liverpool FC,Roberto Firmino,50000000.0
