Club,Player,Market Value (€)
CR Flamengo,Diego Alves,3500000.0
CR Flamengo,César,500000.0
CR Flamengo,Hugo Souza,500000.0
CR Flamengo,Gabriel Batista,50000.0
CR Flamengo,João Fernando,0.0
CR Flamengo,Matheus Cunha,0.0
CR Flamengo,Bruno Guimarães,0.0
CR Flamengo,David Luiz,15000000.0
CR Flamengo,Rodrigo Caio,6000000.0
CR Flamengo,Bruno Viana,6000000.0
CR Flamengo,Gustavo Henrique,3000000.0
CR Flamengo,Léo Pereira,2500000.0
CR Flamengo,Natan,0.0
CR Flamengo,Milani,0.0
CR Flamengo,Cleiton,0.0
CR Flamengo,Gabriel Noga,0.0
CR Flamengo,Otávio,0.0
CR Flamengo,Filipe Luís,2500000.0
CR Flamengo,Renê,2000000.0
CR Flamengo,Ítalo,0.0
CR Flamengo,Ramon,0.0
CR Flamengo,Rodinei,1600000.0
CR Flamengo,Mauricio Isla,1500000.0
CR Flamengo,João Lucas,100000.0
CR Flamengo,Matheuzinho,100000.0
CR Flamengo,Luan Sales,0.0
CR Flamengo,Wesley,0.0
CR Flamengo,Luis Gustavo,0.0
CR Flamengo,Willian Arão,5000000.0
CR Flamengo,Thiago Maia,4000000.0
CR Flamengo,Piris da Motta,2000000.0
CR Flamengo,Hugo Moura,50000.0
CR Flamengo,Fabrizio Peralta,0.0
CR Flamengo,Daniel Cabral,0.0
CR Flamengo,Gerson,14000000.0
CR Flamengo,Richard Ríos,0.0
CR Flamengo,Lucas André,0.0
CR Flamengo,João Gomes,0.0
CR Flamengo,Pepê,0.0
CR Flamengo,Andreas Pereira,20000000.0
CR Flamengo,Giorgian de Arrascaeta,19000000.0
CR Flamengo,Everton Ribeiro,8000000.0
CR Flamengo,Diego,3500000.0
CR Flamengo,Yuri,0.0
CR Flamengo,Max,0.0
CR Flamengo,Matheus França,0.0
CR Flamengo,Kenedy,12000000.0
CR Flamengo,Bruno Henrique,6500000.0
CR Flamengo,Vitinho,6000000.0
CR Flamengo,Michael,2500000.0
CR Flamengo,Werton,0.0
CR Flamengo,Lázaro,0.0
CR Flamengo,Thiaguinho,0.0
CR Flamengo,Gabriel Barros,0.0
CR Flamengo,André Luiz,0.0
CR Flamengo,Gabriel Barbosa,23000000.0
CR Flamengo,Pedro,15000000.0
CR Flamengo,Vitor Gabriel,200000.0
CR Flamengo,Mateusão,0.0
CR Flamengo,Weverton,0.0
CR Flamengo,Ryan Luka,0.0
CR Flamengo,Rodrigo Muniz,0.0
Sport Club Corinthians Paulista,Cássio,3000000.0
Sport Club Corinthians Paulista,Caíque França,50000.0
Sport Club Corinthians Paulista,Filipe Santos,50000.0
Sport Club Corinthians Paulista,Matheus Donelli,0.0
Sport Club Corinthians Paulista,Guilherme Vicentini,0.0
Sport Club Corinthians Paulista,Alan Gobetti,0.0
Sport Club Corinthians Paulista,Jemerson,6000000.0
