Club,Player,Market Value (€)
SL Benfica,Odysseas Vlachodimos,12000000.0
SL Benfica,Helton Leite,7000000.0
SL Benfica,Mile Svilar,2000000.0
SL Benfica,Fábio Duarte,350000.0
SL Benfica,Samuel Soares,0.0
SL Benfica,Rúben Dias,75000000.0
SL Benfica,Jean-Clair Todibo,12000000.0
SL Benfica,Lucas Veríssimo,8000000.0
SL Benfica,Nicolás Otamendi,8000000.0
SL Benfica,Jan Vertonghen,6000000.0
SL Benfica,Ferro,5000000.0
SL Benfica,Morato,2000000.0
SL Benfica,Jardel,300000.0
SL Benfica,Branimir Kalaica,250000.0
SL Benfica,Alejandro Grimaldo,22000000.0
SL Benfica,Nuno Tavares,7000000.0
SL Benfica,Tiago Araújo,550000.0
SL Benfica,André Almeida,5000000.0
SL Benfica,Gilberto,3000000.0
SL Benfica,João Ferreira,850000.0
SL Benfica,Julian Weigl,20000000.0
SL Benfica,Gabriel Pires,7000000.0
SL Benfica,Andreas Samaris,2000000.0
SL Benfica,Diogo Gonçalves,8000000.0
SL Benfica,Adel Taarabt,4000000.0
SL Benfica,Paulo Bernardo,1500000.0
SL Benfica,Ilija Vukotić,400000.0
SL Benfica,Pizzi,12000000.0
SL Benfica,Chiquinho,6000000.0
SL Benfica,Everton,20000000.0
SL Benfica,Franco Cervi,5000000.0
SL Benfica,Pedrinho,15000000.0
SL Benfica,Rafa,23000000.0
SL Benfica,Darwin Núñez,20000000.0
SL Benfica,Carlos Vinícius,18000000.0
SL Benfica,Luca Waldschmidt,15000000.0
SL Benfica,Haris Seferovic,14000000.0
SL Benfica,Gonçalo Ramos,8000000.0
SL Benfica,Facundo Ferreyra,2000000.0
SL Benfica,Daniel dos Anjos,150000.0
FC Porto,Agustín Marchesín,9000000.0
FC Porto,Diogo Costa,6000000.0
FC Porto,Cláudio Ramos,1500000.0
FC Porto,Francisco Meixedo,100000.0
FC Porto,Danilo Pereira,20000000.0
FC Porto,Chancel Mbemba,16000000.0
FC Porto,Diogo Leite,10000000.0
FC Porto,Malang Sarr,10000000.0
FC Porto,Pepe,1000000.0
FC Porto,Iván Marcano,1000000.0
FC Porto,Alex Telles,20000000.0
FC Porto,Zaidu,8000000.0
FC Porto,Wilson Manafá,7000000.0
FC Porto,João Mário,4000000.0
FC Porto,Nanu,3000000.0
FC Porto,Carraça,1000000.0
FC Porto,Matheus Uribe,15000000.0
FC Porto,Marko Grujić,15000000.0
FC Porto,Mamadou Loum,2500000.0
FC Porto,Sérgio Oliveira,19000000.0
FC Porto,Romário Baró,5000000.0
FC Porto,Otávio,24000000.0
FC Porto,Fábio Vieira,9000000.0
FC Porto,Shoya Nakajima,3500000.0
FC Porto,Luis Díaz,18000000.0
FC Porto,Felipe Anderson,10000000.0
FC Porto,Jesús Corona,30000000.0
FC Porto,Francisco Conceição,8000000.0
FC Porto,Mehdi Taremi,16000000.0
FC Porto,Moussa Marega,10000000.0
FC Porto,Evanilson,7500000.0
FC Porto,Tiquinho Soares,6500000.0
FC Porto,Toni Martínez,6000000.0
FC Porto,Zé Luís,5000000.0
Sporting CP,Luís Maximiano,5000000.0
Sporting CP,Antonio Adán,3000000.0
Sporting CP,Renan Ribeiro,600000.0
Sporting CP,André Paulo,0.0
Sporting CP,Sebastián Coates,14000000.0
Sporting CP,Gonçalo Inácio,9000000.0
Sporting CP,Zouhair Feddal,6000000.0
Sporting CP,Eduardo Quaresma,5000000.0
Sporting CP,Luís Neto,2000000.0
Sporting CP,João Silva,300000.0
Sporting CP,Nuno Mendes,40000000.0
Sporting CP,Cristián Borja,3000000.0
Sporting CP,Matheus Reis,2500000.0
Sporting CP,Antunes,1000000.0
Sporting CP,Lumor Agbenyenu,1000000.0
Sporting CP,Pedro Porro,20000000.0
Sporting CP,João Pereira,300000.0
Sporting CP,Tomás Silva,0.0
Sporting CP,João Palhinha,18000000.0
Sporting CP,Rodrigo Fernandes,800000.0
Sporting CP,Bruno Paz,575000.0
Sporting CP,Dário Essugo,0.0
Sporting CP,Wendel,17000000.0
Sporting CP,João Mário,12000000.0
Sporting CP,Matheus Nunes,5000000.0
Sporting CP,Daniel Bragança,5000000.0
Sporting CP,Mattheus,800000.0
Sporting CP,Nuno Santos,6000000.0
Sporting CP,Pedro Gonçalves,22000000.0
Sporting CP,Jovane Cabral,8000000.0
Sporting CP,Joelson Fernandes,6000000.0
Sporting CP,Bruno Tabata,4000000.0
Sporting CP,Gonzalo Plata,4000000.0
Sporting CP,Paulinho,15000000.0
Sporting CP,Tiago Tomás,6000000.0
Sporting CP,Luciano Vietto,5500000.0
Sporting CP,Andraz Sporar,5000000.0
Sporting CP,Luiz Phellype,3000000.0
Sporting CP,Pedro Marques,900000.0
SC Braga,Matheus,6000000.0
SC Braga,Lukas Hornicek,2000000.0
SC Braga,Tiago Sá,1000000.0
