Club,Player,Market Value (€)
RCD Espanyol Barcelona,Diego López,500000.0
RCD Espanyol Barcelona,Ángel Fortuño,400000.0
RCD Espanyol Barcelona,Oier Olazábal,300000.0
RCD Espanyol Barcelona,Joan García,150000.0
RCD Espanyol Barcelona,Iker Piedra,0.0
RCD Espanyol Barcelona,Leandro Cabrera,3000000.0
RCD Espanyol Barcelona,Fernando Calero,2500000.0
RCD Espanyol Barcelona,David López,2500000.0
RCD Espanyol Barcelona,Lluís López,800000.0
RCD Espanyol Barcelona,Alejandro Pérez,300000.0
RCD Espanyol Barcelona,Adrià Pedrosa,5000000.0
RCD Espanyol Barcelona,Dídac Vilà,700000.0
RCD Espanyol Barcelona,Ricard Pujol,300000.0
RCD Espanyol Barcelona,Óscar Gil,2500000.0
RCD Espanyol Barcelona,Miguel Llambrich,1600000.0
RCD Espanyol Barcelona,Omar El Hilali,200000.0
RCD Espanyol Barcelona,Rubén Sánchez,100000.0
RCD Espanyol Barcelona,Marc Roca,10000000.0
RCD Espanyol Barcelona,Sergi Darder,6000000.0
RCD Espanyol Barcelona,Keidi Bare,1500000.0
RCD Espanyol Barcelona,Fran Mérida,1000000.0
RCD Espanyol Barcelona,Pol Lozano,800000.0
RCD Espanyol Barcelona,Álex López,400000.0
RCD Espanyol Barcelona,Gori Gracia,250000.0
RCD Espanyol Barcelona,Óscar Melendo,3500000.0
RCD Espanyol Barcelona,Nico Melamed,3000000.0
RCD Espanyol Barcelona,Javi Puado,6000000.0
RCD Espanyol Barcelona,Landry Dimata,3000000.0
RCD Espanyol Barcelona,Matías Vargas,1800000.0
RCD Espanyol Barcelona,Álvaro Vadillo,700000.0
RCD Espanyol Barcelona,Adrián Embarba,7000000.0
RCD Espanyol Barcelona,Lei Wu,3000000.0
RCD Espanyol Barcelona,Jofre Carreras,50000.0
RCD Espanyol Barcelona,Raúl de Tomás,10000000.0
RCD Espanyol Barcelona,Víctor Campuzano,600000.0
RCD Espanyol Barcelona,Nabil Touaizi,300000.0
